eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85108687691,"ENGI,BUSI",2021,160,"Construction Firm,Construction Industry,Encouragement,Management Mechanism,Manpower Development",ar,0,101
2-s2.0-85108652711,"MEDI,IMMU",2021,223,"Infection,Mozambique tilapia,Pathology,Tilapia tilapinevirus,TiLV",ar,23,61
2-s2.0-85108602325,"BIOC,IMMU",2021,75,,ar,4,22
2-s2.0-85108570839,VETE,2021,258,"In vitro,Lactic acid bacteria,Methane,Microbial population,Rice straw silage,Rumen",ar,14,51
2-s2.0-85108526182,"ENER,ENGI,MATH",2021,184,"Compensation mechanisms,Hotspot,Photovoltaics,PV forecasts,Rooftop solar,Utility’s impact",ar,1,65
2-s2.0-85108431701,"CHEM,CENG",2021,341,,ar,17,113
2-s2.0-85108385573,"ENGI,PHYS",2021,68,,ar,4,41
2-s2.0-85108349480,"ENGI,PHYS",2021,231,,ar,4,53
2-s2.0-85108330388,MEDI,2021,373,"Congenital heart disease,High-risk patients,Pulmonary hypertension",ar,0,17
2-s2.0-85108312278,"CHEM,MATE",2021,194,"bacterial cellulose/graphene oxide composites,dyeing method,mechanical and electrical properties",ar,9,30
2-s2.0-85108248392,MEDI,2021,229,,ar,23,49
2-s2.0-85108170324,"BIOC,MEDI",2021,0,"Brugada syndrome,gene frequency,phenotype,sodium channels,Thailand,ventricular fibrillation",ar,3,5
2-s2.0-85108089102,MEDI,2021,298,"Health literacy,Sexual health literacy",ar,0,27
2-s2.0-85108075208,MEDI,2021,230,"Abdominal aortic calcification,Chronic kidney disease,Coronary artery calcification,Glomerular filtration rate,Renal function,Vascular calcification",ar,1,39
2-s2.0-85108066905,"SOCI,ENER,ENVI",2021,202,"Corporate sustainability,Economic performance,Emerging markets,ESG factors,Value relevance",ar,8,64
2-s2.0-85108064972,MEDI,2021,222,"Empty follicle syndrome,In vitro fertilization,Infertility",ar,0,21
2-s2.0-85108005514,AGRI,2021,293,"Alexandrium fragae,Azadinium spinosum,Fish killing, paralytic shellfish poisoning,High-throughput sequencing",ar,11,105
2-s2.0-85107956064,MULT,2021,272,,ar,11,35
2-s2.0-85107943268,VETE,2021,314,"Colostrum,Immunoglobulin G (IgG),Insulin-like growth factor 1 (IGF-1),Litter size,Parity,Vitamin A (Vit A)",ar,6,45
2-s2.0-85107939064,MULT,2021,108,"CDO tranche pricing,Poisson approximation,Stein-Chen's method",ar,1,8
2-s2.0-85107902660,MEDI,2021,0,"adolescents,antiretroviral therapy,children,HIV,paediatrics,resistance",ar,12,15
2-s2.0-85107902400,MEDI,2021,188,"antiviral,BIT225,HIV-1,reduced inflammation,Vpu",ar,4,31
2-s2.0-85107855690,"SOCI,ENER,ENVI",2021,203,"Cellular Automata–Markov,Economic corridor,Industrialization,Land use change,Thailand",ar,8,31
2-s2.0-85107848973,"IMMU,BIOC,PHAR,MEDI",2021,213,"Colistin resistance,Escherichia coli,Extended-spectrum B-lactamase,Salmonella,Southeast Asia",ar,21,55
2-s2.0-85107838177,"IMMU,BIOC",2021,320,,ar,19,65
2-s2.0-85107792445,MEDI,2021,325,"Non-steroidal anti-inflammatory drugs,Parecoxib,Postoperative pain,Total knee arthroplasty",ar,2,29
2-s2.0-85107778613,MULT,2021,178,"Diagnosis,Feline coronavirus (FCoV),Feline infectious peritonitis (FIP),Manifestation,Molecular analysis,Streptococcus equi subs. zooepidemicus (SEZ)",ar,0,36
2-s2.0-85107749220,MULT,2021,101,"Genome analysis,Marine actinobacteria,Microbial metabolites,Piericidin A1",ar,3,26
2-s2.0-85107578170,AGRI,2021,220,"Coriandrum sativum,Led light,Red and blue light ratios",cp,0,11
2-s2.0-85107531109,"MEDI,BIOC",2021,207,"DS-1,EMT,FAK,Integrin,Non-small cell lung cancer",ar,3,50
2-s2.0-85107496309,"SOCI,ENER,ENVI",2021,216,"Green supply chain management,Manufacturing industries,Moderation,Networking capabilities,Partial least square,Supply chain ambidexterity",ar,10,66
2-s2.0-85107448052,"SOCI,ENER,ENVI",2021,210,"Biofuel,Characterisation,Liquid,Physicochemical properties,Rubberwood sawdust,Sewage sludge",ar,8,63
2-s2.0-85107419122,MULT,2021,272,,ar,13,29
2-s2.0-85107403677,"CHEM,BIOC,PHAR",2021,209,"3D cell culture,Gelatin,Hyaluronan,Scaffolds,Silk fibroin",ar,5,36
2-s2.0-85107395647,"PHYS,EART",2021,310,"Acceleration of particles,Diffusion,Solar wind,Sun: flares,Sun: magnetic fields,Turbulence",ar,15,66
2-s2.0-85107233320,"ENGI,PHYS",2021,207,,ar,36,120
2-s2.0-85107229225,VETE,2021,237,"Artificial insemination,Breed,Evaporative cooling system,Season,Sperm",ar,3,24
2-s2.0-85107223080,VETE,2021,118,"ESBLs,Escherichia coli,MDR,Pigs,Thailand",ar,2,37
2-s2.0-85107198511,MULT,2021,236,,ar,5,156
2-s2.0-85107186826,VETE,2021,267,"Cynomolgus macaque,Diarrhea,FIT,Gastrointestinal bleeding,Hemoglobin",ar,0,31
2-s2.0-85107183711,"ENVI,MEDI",2021,301,"Ageing,Anderson’s behavioral model of health care use,Community Integrated Intermediary Care (CIIC),Family caregiver burden,Global health,Intermediary care,Long-term care,Respite care,TCTR20190412004,Thailand",ar,3,38
2-s2.0-85107090923,"BIOC,CHEM,IMMU",2021,166,"PDR5,phytoestrogens,SNQ2,yeast-enhanced green fluorescent protein,YES assay",ar,0,31
2-s2.0-85107083407,MEDI,2021,248,,ar,11,18
2-s2.0-85107082531,MEDI,2021,262,,ar,3,14
2-s2.0-85107067806,"MATE,ENGI",2021,131,"AuNPs,Hybrid solar cell,MCEE method,PEDOT:PSS,SiNWs",ar,3,23
2-s2.0-85107057544,"MEDI,NEUR",2021,183,"Condom,Ejaculation,Orgasmic disorder,Physiological sexual dysfunction",ar,0,10
2-s2.0-85106900232,"BIOC,ENVI,AGRI",2021,256,"Encapsulation,Fish,Prebiotics,Probiotics,Viability",ar,4,45
2-s2.0-85106707912,"ENVI,MEDI",2021,313,"Aging,Asia,Caregiver Burden Inventory (CBI),Community integrated intermediary care (CIIC),Long-term care,Respite care",ar,15,43
2-s2.0-85106687815,BIOC,2021,207,"Fisetin,Flavonoid,Inhibition,Mesenchymal stem cells,Osteogenic differentiation,YAP",ar,14,81
2-s2.0-85106626488,"ENVI,ENGI",2021,199,"Lining,Precast,Segmental joint,Segmental liner,Tunnel",ar,0,9
2-s2.0-85106607009,"BUSI,ECON",2021,132,"Environmental Protection Agency,Profitability,Toxic chemical management,Toxic chemical releases,Toxics Release Inventory",ar,0,52
2-s2.0-85106474060,MEDI,2021,0,,le,11,5
2-s2.0-85106377088,"CENG,MATE",2021,198,"Dendritic cell maturation,DNA plasmid,Gene carrier,Magnetic iron oxide nanocubes,Superparamagnetic,Transfection efficiency",ar,4,49
2-s2.0-85106365148,MEDI,2021,0,,no,2,
2-s2.0-85106262574,VETE,2021,252,"agglutination,cat,neonatal isoerythrolysis,transfusion reaction",ar,0,18
2-s2.0-85106143441,"BIOC,ENVI",2021,289,"Air pollutants,Fine motor,Gross motor,Language,Social adaptation behaviors",ar,8,80
2-s2.0-85106068502,MEDI,2021,295,"facial pressure ulcer,prone,risk factor,spine surgery",ar,5,22
2-s2.0-85105956917,MEDI,2021,249,"inflammation,infrapatellar fat pad,osteoarthritis,proteoglycan aggrecan peptides,synovial tissue",ar,3,62
2-s2.0-85105836098,NURS,2021,205,"End of life,older adult,spiritual care,Thai",ar,3,31
2-s2.0-85105697060,"CENG,MATE",2021,201,"Acetaldehyde,Ethanol reaction,Mesoporous carbon,Pore size",ar,4,47
2-s2.0-85105687671,BIOC,2021,225,"academic performance,concept-sharing approach,learning objective,learning outline",ar,0,23
2-s2.0-85105600449,"PHYS,MATH",2021,143,"1/N expansions,E-eigenvalues,Gaussian random tensors,Power iterations",ar,4,32
2-s2.0-85105598545,MEDI,2021,256,"ADHD,autism,Children's Sleep Habits Questionnaire,parent report,sleep",ar,6,47
2-s2.0-85105537885,"MATE,CHEM",2021,158,"Biological filler,Composite,Corn stover,Poly(lactic acid),Tensile property",ar,12,59
2-s2.0-85105474493,AGRI,2021,12,,er,0,
2-s2.0-85105419625,"NEUR,MEDI",2021,0,"COVID-19,Long COVID,Parkinson's disease,Post–COVID-19 syndrome,SARS-CoV-2",no,42,7
2-s2.0-85105352118,"CHEM,BIOC",2021,129,"Cellulose nanocrystals,L-dopa,Nanoconjugate,Pickering emulsion,Soy protein isolate",ar,21,51
2-s2.0-85105071202,PHYS,2021,153,"Asymmetric supercapacitor,Biopolymer,Chitosan binder,Graphene,Supercapacitor",ar,28,46
2-s2.0-85105018855,MEDI,2021,510,,ar,10,30
2-s2.0-85104943421,"BIOC,IMMU",2021,147,"Biodiesel production,Economic analysis and environmental analysis,Palm fatty acid distillate,Process design,Process intensification",ar,12,36
2-s2.0-85104933566,MEDI,2021,169,"Bilateral angle closure glaucoma,Daratumumab,Drug induce angle closure glaucoma,Monoclonal antibody,Multiple myeloma",ar,2,20
2-s2.0-85104929970,"NEUR,MEDI",2021,0,"COVID-19 pandemic,Parkinson's disease,Parkinsonism-hyperpyraexia",le,1,10
2-s2.0-85104921331,"SOCI,MEDI",2021,100,"Healthcare utilization,HILDA,Life satisfaction,Mediation,Well-being",ar,7,44
2-s2.0-85104636644,BIOC,2021,242,"Exome,Kikuchi-fujimoto disease,Transcriptome",ar,3,79
2-s2.0-85104466201,MEDI,2021,0,,ed,0,12
2-s2.0-85104300750,"CHEM,PHYS,MATE",2021,132,"Gamma irradiation,Graft-polymerization,Highly hydrophobic,Polypropylene spunbond",ar,11,45
2-s2.0-85104296115,MEDI,2021,249,"Claudication,Decompression,MIS-TLIF,Over-the-top,Unilateral",ar,2,13
2-s2.0-85104284926,ECON,2021,208,"Common-pool resource,Experiment,Forest conservation,Regulatory stringency",ar,0,50
2-s2.0-85104052074,MEDI,2021,284,"Brugada syndrome,cardiac arrest,cardiac genetics,catecholaminergic polymorphic ventricular tachycardia,defibrillator,expert consensus statement,genetic counseling,guidelines,long QT syndrome,postmortem,resuscitation,sudden arrhythmic death syndrome,sudden cardiac death,sudden unexplained death,ventricular arrhythmia",ar,9,362
2-s2.0-85103984324,"IMMU,NEUR,BIOC",2021,239,,ar,11,44
2-s2.0-85103936690,"BIOC,ENVI",2021,228,"Asthma,Deposition efficiency,Full breathing cycle,PM2.5,SAR-CoV-2 virus,Transient two-phase flow",ar,6,58
2-s2.0-85103913210,"MATE,ENGI",2021,237,"Electrokinetics,electrostatic analysis,finite element analysis,level set,oil insulation",ar,1,13
2-s2.0-85103753718,"CHEM,MATE",2021,188,"Fe2O3,Photocatalyst,RhB degradation,TiO2 nanorod",ar,16,32
2-s2.0-85103734740,"BIOC,ENVI",2021,231,"Cancer drug,Fate,Phototransformation by-products,Sunlight,Toxicity",ar,0,62
2-s2.0-85103690366,"MATE,ENGI",2021,195,"All-vanadium redox flow batteries,Efficiencies,Graphite felts,Layered double hydroxides",ar,4,18
2-s2.0-85103663352,MEDI,2021,254,"Cerebral palsy,Contracture,Joint capsule release,Knee,Osteotomy,Recurrence",ar,2,36
2-s2.0-85103403728,EART,2021,340,"Andaman sea,Canyons,Cenozoic,Inversion,Polyphase rifting,Strike-slip,Transtension,Turbidite fans",ar,7,67
2-s2.0-85103343095,MEDI,2021,0,,ar,1,2
2-s2.0-85103277516,"MATE,ENGI",2021,162,"Biological cells,dielectrophoresis,force,microfluidics,numerical simulation",ar,0,8
2-s2.0-85103191043,"CENG,PHYS,ENGI,MATE",2021,164,,ar,41,48
2-s2.0-85103106857,ENGI,2021,254,"ANSI/AISC 360-16,Cellular beam-column,Cellular column,Design,EN 1993-1-1",ar,1,17
2-s2.0-85102900990,MEDI,2021,249,"-759C/T,HTR2C,hypertension,metabolic adverse effects,risperidone",ar,1,46
2-s2.0-85102889891,"CHEM,CENG,ENER,ENGI",2021,193,"Biorefinery,CO2 utilization,Gasification,Kraft-pulping process,Process design,Process improvement",ar,9,74
2-s2.0-85102790524,ENER,2021,225,"Alkyl polyglycol ether,Methane hydrate,Polyoxyethylene (n) lauryl ether,Sodium dodecyl sulfate",ar,20,40
2-s2.0-85102612536,"MEDI,DENT",2021,220,,ar,4,40
2-s2.0-85102597293,"BUSI,COMP",2021,172,"Interval linear programming,Investment analysis,Mean absolute deviation portfolio selection model,Nonlinear programming",ar,2,36
2-s2.0-85102572094,"AGRI,ENVI",2021,323,"Forest succession,Functional traits,Photosynthesis,Stomatal conductance,Tropical forests",ar,5,82
2-s2.0-85102441420,MATE,2021,134,"Finite-difference time-domain (FDTD),Localized surface plasmon (LSPR),Multiple plasmonic excitations,Organic solar cells (OSCs),Silver nanoprisms (AgNPrs)",ar,13,48
2-s2.0-85102433281,MEDI,2021,237,"cardiac implantable electronic device,cardiac implantable electronic device infection,hematoma",ar,6,48
2-s2.0-85102374003,"IMMU,AGRI,MEDI",2021,172,"Bangkok,cat,dog,MAT,seroprevalence,Toxoplasma gondii",ar,10,47
2-s2.0-85102294884,"CENG,ENVI,ENER",2021,153,"Adsorbent,Antioxidant,Biomedical,Biopolymers,Microalgae biomass",re,85,109
2-s2.0-85102284865,AGRI,2021,248,"bee pollen,chromatography,mimosa,naringenin,partitioned extract",ar,1,31
2-s2.0-85102273015,AGRI,2021,0,,ar,2,5
2-s2.0-85102270310,BIOC,2021,123,"Calophyllum inophyllum Linn,Cytotoxicity,Xanthones",ar,3,27
2-s2.0-85101899050,"PSYC,NEUR",2021,187,"Aetiology,Bipolar disorder,Depression,Inflammation,Mental disorders,Neuroimmunomodulation,Oxidative stress,Pathophysiology,Psychiatry,Schizophrenia",re,17,427
2-s2.0-85101887140,ENER,2021,230,"Area-based potential,Renewable energy,Solar rooftop",ar,8,30
2-s2.0-85101805060,"MEDI,NEUR",2021,264,"DICER1,DICER1 syndrome,Differentiation,Methylation,miRNA,miRNA-sequencing,mRNA-sequencing,PI3K,Pituitary blastoma,PRAME,Pre-miRNA,Whole genome sequencing",ar,12,63
2-s2.0-85101749368,AGRI,2021,206,"acaricidal activity,Amomum krervanh,Apis mellifera,LC50,Piper betle,Tropilaelaps",ar,3,52
2-s2.0-85101709949,"CENG,ENER",2021,204,"Algae biorefinery,Bio‑hydrogenated diesel (BHD),Catalytic upgrading,Ni-based catalysts,Renewable liquid fuel,Third generation biofuel",ar,27,100
2-s2.0-85101523759,"CENG,ENER,CHEM",2021,253,"Bio-jet,Biofuels,Hydroisomerization,Nickel,Palm olein,Zeolite",ar,22,48
2-s2.0-85101465271,"BIOC,MEDI,NEUR",2021,264,"Biomarkers,Fatigue and physiosomatic symptoms,Inflammation,Major depression,Neuroimmunomodulation,Schizophrenia",ar,5,69
2-s2.0-85101384229,"CENG,MATE",2021,204,"Cu-based chalcogenides,Cu-based halide,Cu-based materials,Cu-based oxides,CuSCN",re,15,129
2-s2.0-85101210602,MATE,2021,309,"Basalt,Brick aggregates,Composites,Confinement,E-glass fiber,Hybrid composites,Recycled concrete,Strength models",ar,30,62
2-s2.0-85101032161,HEAL,2021,240,"Down syndrome,limits of stability,movement patterns,Multi-Directional Reach Test",ar,1,35
2-s2.0-85100981494,"ENER,MATE,ENGI",2021,190,"(NH4)2V10O25·8H2O nanosheets,Cathode,Energy storage,Oxygen defects,Zinc ion battery",ar,130,61
2-s2.0-85100833731,"NEUR,MEDI",2021,273,"Addenbrooke's Cognitive Examination,cognitive screening,dementia,hearing loss,HI-ACE-III,MCI,mild cognitive impairment",ar,4,61
2-s2.0-85100418945,"ENER,EART",2021,176,"DCA,Gas initially-in-place,Gas reservoir",ar,5,16
2-s2.0-85100253214,MATH,2021,89,"Blow up solutions,Dispersal tails,Fujita exponent,Global solutions,Nonlocal diffusion",ar,0,6
2-s2.0-85099963988,MEDI,2021,290,"allograft rejection,kidney transplant,risk factors,tuberculosis",ar,7,23
2-s2.0-85099961792,"CENG,MATE",2021,230,"Adjuvant,Iron oxide,Microspheres,Nanocomposites,Superparamagnetic nanoparticles",ar,5,51
2-s2.0-85099952894,"ENVI,CHEM,MEDI",2021,245,"Coronavirus,COVID-19,Face mask,Marine environment,Pollution",re,149,148
2-s2.0-85099647915,"BIOC,AGRI",2021,314,"antibiotic,Biocide,Copper sulfate,Cross resistance,Escherichia coli,Triclosan,Zinc chloride",ar,18,52
2-s2.0-85099055227,"BIOC,CHEM,CENG,ENGI,MATE",2021,161,"Bioassay-guided isolation,Clausena cambodiana,HPLC–DAD,Pancreatic cholesterol esterase,Pyranocarbazole alkaloid",ar,2,25
2-s2.0-85098755899,"COMP,MEDI,ENGI,HEAL",2021,282,"convolutional neural network,meta-learning,pre-trained EEG,Sleep stage classification,transfer learning",ar,37,61
2-s2.0-85098191231,"HEAL,MEDI",2021,277,"neurogenic,Rehabilitation,Spinal cord injuries,Transcutaneous electrical nerve stimulation,Urinary bladder",cp,14,24
2-s2.0-85096649035,MEDI,2021,290,"angiotensin receptor blockers,glaucoma,intraocular pressure,pharmacokinetics",ar,10,28
2-s2.0-85096454585,EART,2021,178,"Distance from the corner,Excavation geometry,Plane strain ratio,Ratio of the wall embedded depth to the excavation depth,Wall thickness",ar,8,25
2-s2.0-85096194498,MEDI,2021,211,,ar,2,18
2-s2.0-85096120627,DENT,2021,243,"Oral lichen planus,Patient acceptable symptom state,Quality of life",ar,3,25
2-s2.0-85095993990,DENT,2021,274,"Arterial stiffness,Cardiovascular disease,CAVI,Periodontitis",ar,4,37
2-s2.0-85095784888,"ENVI,AGRI",2021,203,"Critical factor,Desertification,Land degradation,Medalus,Triangular fuzzy numbers",ar,24,54
2-s2.0-85094959621,MATH,2021,147,"Closed knight's tour,Hamiltonian cycle,Rectangular tube,Ringboard of width r",ar,1,5
2-s2.0-85093529670,"BIOC,NEUR,MEDI",2021,284,"barrier function,esophagogastric junction,lower esophageal sphincter pressure",ar,12,22
2-s2.0-85092688441,"HEAL,MEDI",2021,302,"Left-side breast irradiation,out-of-field radiation,ovarian dose,radio-photoluminescent glass dosimeters (RPLDs)",ar,4,27
2-s2.0-85092557487,MEDI,2021,254,"585 nm Q-Switched Nd: YAG laser,laser therapy,postinflammatory hyperpigmentation,telangiectasia melasma",ar,2,32
2-s2.0-85092373590,MEDI,2021,280,"atrial fibrillation,closure,device,left atrial appendage,preclinical testing",ar,2,19
2-s2.0-85092350230,DENT,2021,298,"Biofilm,ceramic,feldspathic,lithium disilicate,zirconia",ar,15,48
2-s2.0-85092191590,"ENER,CHEM",2021,146,"Ammonia synthesis,Carbon nitride covalent compounds,Electrochemical nitrogen reduction,First-principles calculations,Single-atom catalyst",ar,31,72
2-s2.0-85092069792,"ECON,SOCI",2021,257,"Equitable and reasonable use,Lancang dam cascade,Lancang-Mekong Cooperation,Mekong River Commission,UN Watercourses Convention",ar,6,81
2-s2.0-85092010262,MEDI,2021,200,"Continuous renal replacement therapy,Critically ill patients,Drug dosing,Levofloxacin,Monte Carlo simulations",ar,7,39
2-s2.0-85091236535,MEDI,2021,208,"6-Sulfatoxymelatonin,Diabetes,Retinopathy,Sleep variability",ar,6,22
2-s2.0-85091042370,NURS,2021,182,"coronary artery disease,descriptive-correlational,readmission,social support,Thai",ar,8,44
2-s2.0-85090194934,"ENVI,ENGI,SOCI,EART",2021,114,"Conical slope,Hoek-Brown yield criterion,Limit analysis,Rock mass,Slope stability,Unsupported excavation",ar,34,38
2-s2.0-85088877305,"ENVI,ENGI,SOCI,EART",2021,122,"Bearing capacity,Hoek-Brown yield criterion,Inclined and eccentric loading,Rock mass,Strip footing",ar,41,24
2-s2.0-85088862388,ECON,2021,105,"Auctions,Bribes,Collusion,Experiment,Reserve price",ar,2,43
2-s2.0-85088831213,MATH,2021,87,"Covering by convex sets,Covering of unit arcs,Planar arc,Sectorial covers,Support line,Worm problem",ar,1,15
2-s2.0-85088512020,MEDI,2021,259,"Coronavirus infections,Health planning guidelines,Nose diseases,Operative procedures",re,6,36
2-s2.0-85086565553,"CHEM,PHYS,MATE",2021,152,"Capacitance,Dielectric cure monitoring,Rubber cure monitoring system,Vulcanization,Vulcanization temperature",ar,4,41
2-s2.0-85085099181,ENER,2021,233,"Anaerobic digestion,Ethanol organosolv pretreatment,Hydrothermal pretreatment,Methane,Rubber wood waste",ar,7,49
2-s2.0-85083196860,MEDI,2021,250,"behavioral addictions,comorbidities,psychiatry,quality of life,Trichotillomania",ar,4,49
2-s2.0-85081988764,"CENG,CHEM",2021,192,"CuZnAl catalyst,DME,Ethanol synthesis,Nano-sized ZSM-35 zeolite,Syngas",ar,12,29
2-s2.0-85071251474,ECON,2021,90,"synergy,vertical acquisitions,vertical integration,vertical relatedness",ar,2,19
2-s2.0-85068460426,ECON,2021,169,"agency theory,board effectiveness,board of directors,corporate governance,crisis,diversity,gender,Great Recession",ar,17,39
2-s2.0-85107813898,MEDI,2021,493,"Flexor hallucis longus,Master knot of Henry,Tendon transfer",ar,4,32
2-s2.0-85097583394,"CHEM,AGRI",2021,148,"Anti-ACE,Anti-DDP4,Bioactive peptides,Bone health,Chicken byproduct,Functional foods,Peptide-calcium complex",ar,39,40
2-s2.0-85141986996,MEDI,2021,156,"Bile duct cancer,Cancer prevention,Epidemiology,Genetic susceptibility,Liver fluke infection,Occupational exposure,Primary sclerosing cholangitis,Risk factors",ch,1,126
2-s2.0-85114367787,"AGRI,MATH,MEDI,COMP",2021,135,"Algorithms,Bioinformatics,Insertion,Next-generation sequencing,Paired-end short reads,Structural variations",cp,0,20
2-s2.0-85107304080,PHYS,2021,205,,cp,1,17
2-s2.0-85106635656,"CENG,ENER,CHEM,MATE,ENGI",2021,204,"electric field,electrolyte additive,graphene oxide,zinc dendrites,zinc-ion battery",ar,63,33
2-s2.0-85106158612,"CHEM,BIOC,ENVI",2021,195,,ar,7,66
2-s2.0-85106944329,"CHEM,CENG",2021,311,,ar,11,65
2-s2.0-85102422736,"PHYS,CHEM,CENG",2021,184,"Nanocomposite,Polydiacetylene,Reversible thermochromism,Self-assembly,Solvent effect",ar,9,62
2-s2.0-85112862567,"COMP,ENGI,PHYS",2021,152,"Autocalibration,Automated demand response,OpenADR,Smart meter",cp,0,8
2-s2.0-85112861733,"COMP,ENGI,PHYS",2021,107,"Artificial Neuron Network,Bid Allocation,Course Bidding,Decision Tree,Random Forest",cp,1,13
2-s2.0-85112860399,"COMP,ENGI,PHYS",2021,247,"Correction models,GNSS differential positioning,Network Real-Time Kinematic",cp,1,11
2-s2.0-85112851788,"COMP,ENGI,PHYS",2021,252,"Cross gain modulation,Data pattern effect,Semiconductor Optical Amplifier",cp,1,4
2-s2.0-85112848846,"COMP,ENGI,PHYS",2021,112,"Artificial neural network,Cryptography,Cryptosystem,Information Technology,Multi-Layered Neural Network,Neural cryptography",cp,1,10
2-s2.0-85112848005,"COMP,ENGI,PHYS",2021,165,"Clarification process,Flocculant,Forecasting,LSTM neural network,Sugarcane industry",cp,1,14
2-s2.0-85112844997,"COMP,ENGI,PHYS",2021,157,"Baseline drift,ECG measurement,Motion artifact,Two-electrode ECG",cp,1,12
2-s2.0-85112842359,"COMP,ENGI,PHYS",2021,170,"Distribution System,Double Auction,Peer-to-Peer Energy Trading Market,Pricing Mechanism,Prosumer",cp,8,8
2-s2.0-85112838235,"COMP,ENGI,PHYS",2021,113,"AC optimal power flow,Continuation method,Feasible region,Second-order cone programming,Tracing method",cp,0,8
2-s2.0-85112834230,"COMP,ENGI,PHYS",2021,201,"Distribution System,Hosting Capacity,Local Control,OLTC,PV Inverter",cp,0,9
2-s2.0-85112814016,"COMP,ENGI,PHYS",2021,147,"Current boosting,Fault current,Grid-connected inverter,Short circuit current",cp,0,6
2-s2.0-85112813162,"COMP,ENGI,PHYS",2021,136,"Binary classification,Long Short-Term memory (LSTM),Machine learning,Neural networks,Parkinson's disease diagnosis",cp,2,25
2-s2.0-85112811890,"COMP,ENGI,PHYS",2021,181,"ANTLR,Kubernetes object,TOSCA Model",cp,2,9
2-s2.0-85112811885,"COMP,ENGI,PHYS",2021,197,"Adaptive neuro-fuzzy inference system,Frequency stability,PV system,Virtual inertia",cp,0,11
2-s2.0-85112802995,"COMP,ENGI,PHYS",2021,143,"Battery management,Feed-in PV power,Feedback-adjustment,Peak shaving,PV forecast,Residential PV-battery system",cp,0,9
2-s2.0-85112798736,"COMP,ENGI,PHYS",2021,127,"Delay,Experiment,Progress Indicators,User Perception",cp,0,19
2-s2.0-85112796263,"COMP,ENGI,PHYS",2021,120,"AC optimal power flow,Power loss minimization,Second-order cone programming,Sum of squares (SOS)",cp,0,10
2-s2.0-85112796166,"COMP,ENGI,PHYS",2021,188,"Distribution System,Network Constraint,Optimization,Peer-to-Peer Energy Trading,Pricing Mechanism",cp,1,10
2-s2.0-85112795152,"COMP,ENGI,PHYS",2021,215,"Converter control,Resynchronization,Virtual synchronous generator,Voltage-source inverter",cp,2,6
2-s2.0-85112790072,"COMP,ENGI,PHYS",2021,181,"Airport buildings,Classification,EfficientNet,Remote sensing images",cp,4,9
2-s2.0-85108715764,"CHEM,CENG",2021,127,,ar,9,72
2-s2.0-85105767768,MULT,2021,233,"Hidden order,Hybridization,Isoelectronic,Pressure,URu2Si2",ar,7,95
2-s2.0-85107177477,"MEDI,IMMU",2021,345,"Dengue,ILCs,immune response to dengue,innate immunity,innate lymphoid cells,RNA-seq,transcriptome,viral infection",ar,4,111
2-s2.0-85123215671,"ENVI,CHEM,CENG,ENGI",2021,241,"Mercury removal,Silica gel,Sulfur-containing ligands",ar,9,39
2-s2.0-85107084833,ENVI,2021,219,"Catalytic pyrolysis,Petroleum-based plastics,Plastic wastes,Polylactide,Spent FCC,Zeolite",ar,43,70
2-s2.0-85104947128,"ENVI,EART",2021,407,"Lead (Pb) in Thai aerosol,Pb isotope ratios,PM2.5,Trace metals,Unleaded gasoline",ar,15,47
2-s2.0-85104631903,PHAR,2021,179,,ar,7,50
2-s2.0-85103662149,"PSYC,MEDI",2021,250,"anxiety,biomarkers,depression,inflammation,melancholia,neuro-immune,physiosomatic,schizophrenia",ar,16,96
2-s2.0-85103344380,"NEUR,MEDI",2021,138,"Endocannabinoid,Favipiravir,Lyssavirus,Rabies",ar,6,78
2-s2.0-85103091464,"ENER,ENVI,BUSI,ENGI",2021,245,"Biodiesel,Household hand blender,Palm oil,Waste cooking oil",ar,6,78
2-s2.0-85102858462,"ENER,ENVI,BUSI,ENGI",2021,241,"Acidogenic fermentation,Carbon conversion rate,Carboxylic acids,Electrodialysis,Energy consumption",ar,7,42
2-s2.0-85102649507,PHAR,2021,248,"Anti-inflammatory effect,Chronic constriction injury,Curcumin and CurDDG,Neuropathic pain,Pharmacological improvement",ar,12,43
2-s2.0-85101809966,"PHAR,ENVI",2021,218,"Biodegradation,Cometabolism,Microbial consortium,PAHs,Transcriptome",ar,30,59
2-s2.0-85101527631,EART,2021,248,"Groundwater,Heavy metals,Hydrogeochemical characteristics,Principal component analysis",ar,19,96
2-s2.0-85100905078,"PHYS,MATH",2021,115,"Broken detailed balance,Degroot learning,Non-equilibrium steady state,Social learning,Synchronization of opinions",ar,1,84
2-s2.0-85099661832,ENVI,2021,250,"Chao Phraya Delta,Dams,Mangroves,Sediment flux,Shoreline retreat,Subsidence",ar,21,81
2-s2.0-85105875685,"CENG,CHEM,MATE",2021,168,,ar,4,62
2-s2.0-85105850717,"CENG,CHEM,MATE",2021,219,,ar,3,71
2-s2.0-85107053622,AGRI,2021,231,"COVID-19,Fc fusion protein,Nicotiana benthamiana,plant-produced recombinant protein,receptor-binding domain,SARS-CoV-2,subunit vaccine",ar,36,105
2-s2.0-85106489006,CHEM,2021,246,,ar,46,64
2-s2.0-85105771436,MEDI,2021,153,"COVID-19,Mental Health,Neurosciences",re,8,70
