eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85063884870,NURS,2018,256,"Angiogenesis,Diabetes mellitus,Mesenchymal stem cells,Mouse model,Oral Vitamin C,Wound healing",ar,8,44
2-s2.0-85047085039,MEDI,2018,243,"acute retroviral syndrome,CD4 lymphocyte count,highly active antiretroviral therapy,HIV,inflammation",ar,24,45
2-s2.0-85046399767,"CHEM,BIOC,PHAR,MEDI",2018,237,"Apiaceae,asiatic acid,asiaticoside,Centella asiatica,madecassic acid,madecassoside,neurite outgrowth,sustained ERK phosphorylation",ar,14,43
2-s2.0-85090526705,"VETE,AGRI",2018,236,"Blood cell,Estuarine snake,Heart structure,Histology,Myocardium",ar,0,25
2-s2.0-85090522950,"VETE,AGRI",2018,144,"Captive fish,Histopathology,Kidney,Liver,Short-mackerel",ar,8,41
2-s2.0-85089568477,SOCI,2018,196,"Integrated educational research,Interdisciplinary research agenda,National development",ar,0,5
2-s2.0-85064192347,MEDI,2018,336,"Cochlear implant,Quality of life,Sensorineural hearing loss,Web-based registry",ar,4,14
2-s2.0-85063567632,"PHAR,ENVI",2018,276,"Health effects,Mobile communication devices,Senior citizens",ar,3,30
2-s2.0-85061594328,BIOC,2018,251,"Aldosterone,Aldosterone-sensitive distal tubule (ASDT),Kidney,Min-eralocorticoid receptor (MR),MRNA transcripts",ar,17,59
2-s2.0-85057847743,MEDI,2018,163,"Autism,CGG,FMR1 mRNA,FMRP,Fragile-X Premutation",ar,0,52
2-s2.0-85054855737,MEDI,2018,233,"Bordetella pertussis,Pertussis,Prolonged acute cough,Thai patients",ar,2,22
2-s2.0-85053691547,MULT,2018,113,"Inter-simple sequence repeat fingerprints,Kaempferia,Zingiberaceae",ar,6,29
2-s2.0-85053307370,ENER,2018,183,"Battery energy storage system,Line loss reduction,Loss sensitivity,Microgrid,Optimal location",ar,12,29
2-s2.0-85051987123,MATH,2018,59,"Left magnifying elements,Right magnifying elements,Transformation semigroups",ar,4,13
2-s2.0-85051340035,"MATE,ENGI",2018,109,"Activated carbon,Double-layered films,Electrophoretic deposition,Photocatalyst,Titanium dioxide",ar,2,27
2-s2.0-85050857199,MEDI,2018,300,"Complication,Locally advanced rectal cancer,Pelvic exenteration,Survival,Urgent surgery",ar,2,20
2-s2.0-85050811010,DENT,2018,241,"DMP1 protein, human,osteogenesis,periodontal ligament,regeneration,triterpenes,Wnt signal transduction",ar,24,40
2-s2.0-85049759265,"CHEM,MATH,MATE,BIOC,PHYS",2018,130,"Hydrogen peroxide,Poly(thionine),Screen-printed carbon electrode,SPCE,Voltammetry",ar,3,30
2-s2.0-85049754856,"CHEM,MATH,MATE,BIOC,PHYS",2018,203,"Antimicrobial properties,Mangosteen,Melanoma,α-mangostin",ar,1,35
2-s2.0-85049130033,MEDI,2018,290,"International prostate symptom score,IPSS,Misunderstanding/misinterpretation,Problem,Thai version",ar,2,18
2-s2.0-85048813867,"PHAR,AGRI,MEDI",2018,79,"AChE inhibitory activity,Loganiaceae,Pyrrole alkaloid,Strychnos nux-blanda,Strychnuxinal",ar,1,13
2-s2.0-85048703222,MEDI,2018,204,"Cholangiocarcinoma,Clonorchiasis,Opisthorchiasis",re,62,97
2-s2.0-85048276440,PHYS,2018,154,,ar,147,117
2-s2.0-85048066051,SOCI,2018,167,"foreign corporate lawyers,globalization,legal consciousness,Myanmar,practice narratives",ar,5,36
2-s2.0-85047949926,"MEDI,BIOC",2018,257,"Cut-off,EBV,IMRT,Nasopharyngeal carcinoma,Prognosis",ar,14,30
2-s2.0-85047883101,PHYS,2018,159,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,42,41
2-s2.0-85047877066,MEDI,2018,281,"Cancer patient,Older adult,Quality of life",ar,0,19
2-s2.0-85047869422,SOCI,2018,155,"construct validity,lifelong learning,Thai lifelong learning inventory",ar,3,22
2-s2.0-85047668404,"CENG,MATE",2018,209,"Carbon nanotube,ORR activity and stability,PEM fuel cell,Polyaniline,PtM catalysts",ar,33,51
2-s2.0-85047658971,PHYS,2018,182,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,51,69
2-s2.0-85047493685,"MEDI,BIOC",2018,263,"Breast conserving surgery,Breast reconstruction,Breast surgery,Mastectomy",ar,3,18
2-s2.0-85047375913,PHYS,2018,265,"Dark matter,Hadron-Hadron scattering (experiments),Supersymmetry",ar,70,100
2-s2.0-85047349961,PHYS,2018,198,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,31,91
2-s2.0-85047273608,"CHEM,ENVI,EART",2018,199,"Gold mine,Leacheability,Metals,SPLP,Tailings",ar,19,63
2-s2.0-85047263996,MEDI,2018,266,"Children,conventional oxygen,high flow nasal cannula,intubation,respiratory distress",ar,9,16
2-s2.0-85047260087,PHYS,2018,119,"Heavy Ion Experiments,Heavy-ion collision,Jet physics,Quark gluon plasma",ar,31,40
2-s2.0-85047248179,"MATE,ENGI",2018,222,"Aluminum,Interpenetrating phase composite,Mechanical properties,Metallic foam,Microstructure",ar,2,12
2-s2.0-85047131862,"BIOC,AGRI,MULT",2018,264,,ar,7,54
2-s2.0-85047077846,SOCI,2018,163,"fuzzy AHP,logistics platform,rail infrastructure development projects,Thailand,transportation",ar,12,26
2-s2.0-85047021659,PHYS,2018,216,"AdS-CFT Correspondence,D-branes,M(atrix) Theories,M-Theory",ar,4,45
2-s2.0-85046818191,MULT,2018,451,,ar,22,44
2-s2.0-85046803284,ENVI,2018,254,"coagulant,floc formation,low-pressure membrane filtration,nanoparticle removal,particle stabilization,sedimentation",ar,8,33
2-s2.0-85046794648,ENGI,2018,196,"Antifungal,C. Hystrix,C. Zeylanicum,Cinnamomum zeylanicum,Citrus hystrix,K. Galanga,Malassezia",ar,3,30
2-s2.0-85046767255,"MEDI,BIOC",2018,182,"Anti-metastasis compounds,Breast cancer,Metastasis,Natural product,Review",re,33,103
2-s2.0-85046688382,"ENGI,PHYS",2018,152,,ar,31,14
2-s2.0-85046666265,ENGI,2018,239,,ar,4,19
2-s2.0-85046548131,"IMMU,AGRI",2018,195,"Amycolatopsis silviterrae sp. nov,Novel actinobacteria",ar,4,47
2-s2.0-85046439688,CHEM,2018,211,,ar,14,55
2-s2.0-85046413510,MULT,2018,318,,ar,7,53
2-s2.0-85046121935,MEDI,2018,150,,ar,3,16
2-s2.0-85045855540,DENT,2018,216,,ar,28,30
2-s2.0-85045847358,"BIOC,MEDI",2018,236,"Africa,Asia,diverse populations,facial analysis technology,Latin America,Middle East,syndrome,Williams,Williams–Beuren",ar,50,35
2-s2.0-85045832799,SOCI,2018,200,"English language,Facebook,learning through Facebook,teacher development",ar,17,19
2-s2.0-85045202685,"MEDI,PSYC",2018,375,,ar,43,33
2-s2.0-85045060548,"MEDI,NEUR",2018,194,"Cognitive tests,Consortium to Establish a Registry for Alzheimer's Disease,Machine learning,Mild cognitive impairment",ar,11,27
2-s2.0-85044946324,DENT,2018,205,"C-reactive protein,diabetes,impaired fasting glucose,neutrophil–lymphocyte ratio,periodontitis,platelet–lymphocyte ratio,white blood cell count",ar,28,35
2-s2.0-85044919836,MEDI,2018,247,"Children,Growth hormone,Idiopathic growth hormone deficiency,Magnetic resonance imaging,Pituitary gland",ar,7,19
2-s2.0-85044780254,"PHYS,MATE",2018,195,,ar,6,30
2-s2.0-85044611055,MEDI,2018,311,"Behavioral Therapy,Clinic Trial,Constipation,Pelvic Floor Disorder",ar,39,17
2-s2.0-85044599217,"BIOC,AGRI",2018,149,"Antimicrobial activity,GASR,Rice,Snakin",ar,9,41
2-s2.0-85044510394,MEDI,2018,258,"acute kidney injury,AKI biomarkers,prediction,renal angina",ar,22,29
2-s2.0-85044478927,"CHEM,BIOC",2018,141,"2D index calculation,2D retention structure,Comprehensive 2D gas chromatography,Exact mass TOFMS,Isovolatility,Second dimension retention index",ar,14,27
2-s2.0-85044466734,"PHYS,CHEM",2018,96,,ar,4,39
2-s2.0-85044466346,"MATE,ENVI",2018,157,"Adsorption,Carbamazepine,Hematite nanoparticles,Nanoremediation,Removal",ar,47,41
2-s2.0-85044456392,PHAR,2018,261,"Myanmar Russell's viper,Next generation sequencing,Snake venom metalloproteinases",ar,11,46
2-s2.0-85044442704,"CHEM,MATE",2018,149,"Dynamic mechanical analysis,Green composites,Hybrid fillers,Mechanical properties,Morphology",ar,61,39
2-s2.0-85044441864,"CHEM,CENG,PHYS",2018,166,"1,8-Naphthalimide,Copper,Cyanide,Dehydroacetic acid,Fluorescence,Fluoride",ar,37,56
2-s2.0-85044438100,BIOC,2018,177,"Algae,Compatible solute,Diatom,Dimethylsulfoniopropionate,MTHB methyltransferase,Thalassiosira pseudonana",ar,34,24
2-s2.0-85044387389,"CENG,ENER",2018,238,"Carbon dioxide utilization,Proton conductor,Sintering additive,Solid oxide electrolysis cell,Syngas production",ar,9,36
2-s2.0-85044363034,"MATE,PHYS,ENGI",2018,183,"Ag-doped CaCu3Ti4O12,H2S sensor",ar,40,51
2-s2.0-85044037605,"ENVI,CENG,ENGI",2018,233,"Bicarbonate (HCO3-),Composite electrode,Electrochemical reduction,Formic acid,Nano-diamond,Tin",ar,3,46
2-s2.0-85043984026,MEDI,2018,261,,ar,26,38
2-s2.0-85043981703,MEDI,2018,188,"COBRA-EML2,DNA methylation,EML2,Site-specific methylation",ar,3,19
2-s2.0-85043699594,"BIOC,MEDI",2018,287,"Hemodiafiltration,High-efficiency,Long-term,Survival",cp,5,21
2-s2.0-85043601417,"MEDI,PHAR",2018,297,"Alcohol Dependence,ALDH2,Depression,Flushing Reaction,Genomewide Association Study",ar,24,39
2-s2.0-85043587817,"MEDI,DENT",2018,201,"agenesis,genetics,isolated,tooth",ar,18,32
2-s2.0-85043579137,"MEDI,DENT",2018,210,"dental pulp cells,dentin sialophosphoprotein,dentinal tubules,dentinogenesis imperfecta,exome sequencing",ar,20,41
2-s2.0-85043506008,DENT,2018,262,"Angiogenesis,dental pulp,iloprost,revascularization,tooth-slice",ar,9,28
2-s2.0-85043489297,"CENG,ENVI",2018,126,"CO2 Hydrogenation,Fe-based bimetallic catalyst,K/La promotion,TiO2 Support",ar,58,37
2-s2.0-85043457457,VETE,2018,257,"bocavirus,canine minute virus,dogs,genetic analysis,pathology,recombination",ar,34,42
2-s2.0-85043379891,"MEDI,IMMU",2018,263,"apoptosis,cell activation,neutrophils,protein kinases/phophatases",ar,8,28
2-s2.0-85042943671,"ENVI,AGRI",2018,211,"Apoptosis,Caspase,Hemocyte homeostasis-associated protein,Shrimp immunity,White spot syndrome virus",ar,10,51
2-s2.0-85042909652,PHAR,2018,210,"Glyoxalase-1,Isoferulic acid,Methylglyoxal,Mitochondrial uncoupling protein 2,Pancreatic β-cells",ar,14,43
2-s2.0-85042885879,"MATE,PHYS,ENGI",2018,193,"Calcium copper titanate,Hydrogen sulfide,Ni doping,Semiconducting gas sensor,Sol-gel method",ar,29,54
2-s2.0-85042510739,"BIOC,PHYS,CHEM,CENG",2018,158,"Adsorption,Deoxyribonucleic acid,Magnetite,Nanoparticle,Peptide nucleic acid",ar,11,44
2-s2.0-85042355984,"CENG,BIOC,IMMU",2018,200,"Downstream recovery,Economic analysis,Fermentation broth,Lactic acid,Membrane filtration,Process simulation",ar,35,32
2-s2.0-85042313923,IMMU,2018,193,"E6,HPV-16,Immunogold-agglutination,L1",ar,7,26
2-s2.0-85041861788,"AGRI,CHEM,CENG",2018,247,,ar,2,42
2-s2.0-85041721735,"ENVI,CHEM,MEDI",2018,194,"Bioremediation,Biosorption,Environmental biotechnology,Extremophilic microbes,Halophilic fungi,Heavy metals",ar,122,39
2-s2.0-85041421941,BIOC,2018,223,"Acetic acid bacteria,Dehydrogenase,Membrane protein,Pyrroloquinoline quinone,Quinate",ar,11,42
2-s2.0-85040787497,IMMU,2018,225,,ar,11,40
2-s2.0-85040335469,"NEUR,MEDI",2018,223,"Getting out of bed,Impaired bed immobility,Nocturnal Akinesia,Nocturnal hypokinesia,Parkinson's disease,Turning in bed",re,25,65
2-s2.0-85040082145,MEDI,2018,273,"IMRT with sequential boost,IMRT with simultaneous integrated boost,Nasopharyngeal carcinoma,Survival,Toxicities",ar,28,29
2-s2.0-85035331598,DENT,2018,243,"Cleft palate,Pediatric dentistry,Radiation dosimetry,Radiation protection,Radiation-induced cancer",ar,17,36
2-s2.0-85032191735,"BIOC,NEUR",2018,255,"Autism,Endocrine disrupting compounds,Epigenetics,Gene expression,Neurodevelopment,Sex hormones",re,51,128
2-s2.0-85025823869,ENGI,2018,174,"3D finite element analysis,hardening soil material,interface element,physical model,undercut slope",ar,12,41
2-s2.0-85020741434,NEUR,2018,239,"Antidepressant,Chemokines,Cytokines,Depression,Inflammation,Meta-analysis",re,289,57
2-s2.0-85020664359,NEUR,2018,197,"Autoimmunity,Cytokines,Guillain-Barre syndrome,Microcephaly,Neurodevelopment,Neurology,Perinatal infection,Psychiatry,Zika virus",re,17,292
2-s2.0-85020407024,"CHEM,MATE,ENGI",2018,266,"haze,peel failure,peelable lidding film,poly(butylene adipate-co-terephthalate),poly(lactic acid)",ar,8,48
2-s2.0-85020077197,"CHEM,MATE",2018,151,,ar,13,32
2-s2.0-85015303108,"CHEM,CENG,MATE,BUSI",2018,216,,ar,5,35
2-s2.0-84976902133,"MATE,CHEM",2018,195,,ar,12,35
2-s2.0-85038874301,"CHEM,CENG",2018,83,"Enantiomeric separation,HFSLM,Isotherm application,Levofloxacin,Thermodynamic parameters",ar,13,67
2-s2.0-85040985149,PHYS,2018,167,,ar,2,46
2-s2.0-85056539592,COMP,2018,218,"Collaborative filtering (CF),Content-based filtering (CBF),Recommender system (RS),Social filtering",cp,1,11
2-s2.0-85048559287,AGRI,2018,52,"Dendrobium obchantiae,Dendrobium sect,Orchid flora of Thailand,Orchidaceae,Stachyobium",ar,0,22
2-s2.0-85049638161,COMP,2018,179,"21st century skill,flipped learning,higher education,Mobile cloud computing,smart application",cp,3,22
2-s2.0-85074962730,MEDI,2018,141,"Multi-disciplinary,Multi-sectorial,Multiple stakeholders and partners,Networking approach,Partnership development",no,4,7
2-s2.0-85044961879,"ENVI,CENG,ENER,ENGI",2018,159,"anhydrite,calcium sulfate,duck eggshell,phase transformation,pyrolysis",ar,12,33
2-s2.0-85046790353,MEDI,2018,210,,ar,10,19
2-s2.0-85042173837,"CENG,CHEM",2018,132,"copper,heterogeneous catalysis,hydrogen peroxide,oxygen reduction,photoelectrochemistry",ar,24,33
2-s2.0-85050354190,COMP,2018,125,"binary representation,efficient implementation,elliptic curve cryptography,information and communication security,parallel algorithms,scalar point multiplication",cp,2,17
2-s2.0-85046649716,PHYS,2018,269,,ar,68,47
2-s2.0-85045939365,"CENG,MATE",2018,193,"Bimetallic nanoparticles,Glycerol conversion,Gold nanoparticles,Metal decorated TiO2,Photocatalytic oxidation",ar,14,79
2-s2.0-85044605922,BIOC,2018,191,"Biomass,carotenoids,Chlorococcum,microalgae,photobioreactor",ar,10,31
2-s2.0-85031494466,MEDI,2018,209,"diffuse large B cell lymphoma,Estrogen receptor,prognosis",ar,5,29
2-s2.0-85043476619,"CHEM,BIOC",2018,270,"2D interconversion,Chiral GC × GC,Comprehensive MDGC,Deans switch,Ionic liquid,On-line isomerisation",ar,8,20
2-s2.0-85055174378,MEDI,2018,193,"cardiovascular,Grip strength,mortality,older adults",ar,33,51
2-s2.0-85047001871,COMP,2018,136,"document fingerprints,estimation,scrum,user story points",cp,8,13
2-s2.0-85046994997,COMP,2018,161,"ANTLR,Docker,Docker-compose,service template,TOSCA",cp,6,12
2-s2.0-85045575384,MEDI,2018,293,"Acute kidney injury,Furosemide stress test,Renal replacement therapy",ar,80,27
2-s2.0-85074965846,MEDI,2018,365,"Attitude,Dental clinic,Dental patient,Diabetes mellitus,Screening,Thailand",ar,5,13
2-s2.0-85074964918,MEDI,2018,309,"Cambodia,Neonatal nurses,Neonatal nursing standards",ar,3,21
2-s2.0-85074964699,MEDI,2018,152,"Economic globalization,Health globalization,Health tourism,Wellness tourism",no,3,5
2-s2.0-85074962474,MEDI,2018,266,"Health financing,Health systems,Household health expenditure,Malaysia",ar,0,22
2-s2.0-85055618456,MEDI,2018,340,"Air quality,Ambient temperature,Myanmar,Particulate matters,Relative humidity,Traffic congestion",ar,5,17
2-s2.0-85045523030,"BIOC,NEUR,MEDI",2018,356,"Alu elements,Autism spectrum disorder,DNA methylation,Epigenetic regulation,Gene expression profiles,Lymphoblastoid cell lines,Neuroinflammation,Retrotransposon,Sex bias,Subgrouping",ar,31,59
2-s2.0-85043980585,"PHYS,CHEM",2018,103,"Binding energy,Molecular dynamics simulation,Peptide nucleic acid,PNA conformation",ar,2,40
2-s2.0-85046299713,"MEDI,NEUR",2018,283,"Ehlers-Danlos,Obstructive,Pediatrics,Sleep apnea",ar,15,45
2-s2.0-85046280455,"MEDI,NEUR",2018,249,"Bedroom environments,Obstructive sleep apnea,Particulate matter,Sleep quality",ar,27,47
2-s2.0-85041892617,ENVI,2018,224,"Ferrate,Humic-like fluorophores,Oxidant,Polyaluminum chloride (PACl),Ultraviolet irradiation",ar,15,38
2-s2.0-85041415663,"MATE,PHYS,ENGI",2018,97,"Polyaniline,Reduced graphene aerogel,Silver nano particles,Supercapacitors",ar,19,10
2-s2.0-85039417015,MATH,2018,144,"Bisymmetric matrices,Bisymmetric nonnegative inverse eigenvalue problem",ar,2,16
2-s2.0-85034048270,"BIOC,ENGI,CHEM",2018,238,"Label-free electrochemical sensor,miRNA-21,Polypyrrole,Pyrrolidinyl peptide nucleic acid,Silver nanofoam",ar,63,42
2-s2.0-85033400550,"BIOC,ENGI,CHEM",2018,189,"Cobalt phthalocyanine,Graphene,Ionic liquids,Non-enzymatic glucose sensor,Paper-based analytical devices",ar,173,46
2-s2.0-85032704512,"BIOC,ENGI,CHEM",2018,196,"Alpha-fetoprotein,Enzyme-linked immunosorbent assay,Paper-based lateral flow device,Point-of-care testing,Wax-printing method",ar,131,42
2-s2.0-85045640382,MEDI,2018,209,"Back pain,Calcineurin,Kidney transplantation",re,6,25
2-s2.0-85035124114,"CHEM,CENG",2018,115,"LLE,NRTL,Salt effect,separation,UNIQUAC",ar,4,40
2-s2.0-85046104546,"ENVI,EART",2018,205,,cp,12,10
2-s2.0-85046079506,"ENVI,EART",2018,201,,cp,3,12
2-s2.0-85045208701,MEDI,2018,262,"Health professional attitudes,HIV prevention,Neonatal circumcision,Thailand",ar,0,18
2-s2.0-85055893617,PHYS,2018,84,"Cross section,Single top,SM,tZq",ar,40,49
2-s2.0-85047666573,PHYS,2018,142,"CMS,Higgs,LHC,Observation,Physics,Tau",ar,169,74
2-s2.0-85047566165,PHYS,2018,170,"CMS,Physics,Vector-like quarks",ar,69,51
2-s2.0-85046086656,"ENVI,EART",2018,160,,cp,2,10
2-s2.0-85045330209,"PSYC,MEDI",2018,278,"Family-based intervention,Game addiction,Grade 4-5 students,Prevent,School-based intervention,Self-regulation",ar,13,38
2-s2.0-85045249061,"CHEM,SOCI",2018,187,"Continuing Education,First-Year Undergraduate/General,Graduate Education/Research,Mechanisms of Reactions,Problem Solving/Decision Making,Safety/Hazards,Second-Year Undergraduate,Upper-Division Undergraduate",ar,17,31
2-s2.0-85045087472,PHYS,2018,172,"CMS,Higgs,Physics",ar,17,55
2-s2.0-85045251622,"MEDI,IMMU",2018,260,"Macrophages,Metastasis,Notch signaling,Tumor immunity,Tumor-associated macrophages",re,34,70
2-s2.0-85045205979,"MEDI,BIOC",2018,205,"Anoikis,Avicequinone B,Furanonaphthoquinone,Lung cancer,Survival pathway",ar,15,43
2-s2.0-85050466812,"BUSI,ENGI",2018,196,"KM process,KM tools and technologies,small restaurant business",cp,4,20
2-s2.0-85043456930,"BIOC,PHAR,CHEM",2018,116,"Cytotoxicity,Depsidones,Dimeric xanthone,Lichen,Usnea baileyi",ar,24,34
2-s2.0-85048940239,"BIOC,AGRI,IMMU",2018,152,"Anti-inflammatory,Litchi chinensis,lychee,macrophage RAW 264.7,peptide hydrolysate",ar,13,42
2-s2.0-85044988165,PHYS,2018,144,,ar,89,63
2-s2.0-85043709427,"MEDI,HEAL",2018,167,"Aldosterone,angiotensin II receptors,nongenomic action,protein colocalization,rat kidney",ar,1,24
2-s2.0-85043571624,"SOCI,ENGI",2018,158,"letter perception,lettercase,text-based CAPTCHA,User test",ar,1,36
2-s2.0-85041519189,AGRI,2018,268,"Ammonia-nitrogen,broiler,chitosan,gut function,performance",ar,27,30
2-s2.0-85039942501,"CHEM,BIOC,ENVI",2018,184,"Coenzyme Q10,Graphene,Lipoic acid,Manganese (IV) oxide,Screen-printed graphene electrode,Simultaneous determination",ar,40,50
2-s2.0-85034644688,"CHEM,CENG",2018,194,"2–amino–2–methyl–1–propanol (AMP),Absorption heat,Absorption rates,Carbon dioxide (CO2) capture,Desorption rates,Diethylenetriamine (DETA),Heat duty,Modeling",ar,54,33
2-s2.0-85014542361,"SOCI,BUSI",2018,102,,ar,13,123
2-s2.0-85008354493,"ENGI,SOCI,MEDI",2018,149,"neck and shoulder postures,rest break,symptomatic VDU operators",ar,8,47
2-s2.0-84984691749,"MEDI,NEUR",2018,213,"depression,indoleamine 2,3-dioxygenase,inflammation,Physio-somatic symptoms,somatisation",ar,10,65
2-s2.0-84946882107,"ARTS,SOCI",2018,208,"learner autonomy,Self-access,teachers’ beliefs",ar,6,28
2-s2.0-85049613672,"COMP,ENGI",2018,161,,cp,0,5
2-s2.0-85049583769,"COMP,ENGI",2018,293,"Higher Education,Learning and Innovation Skills,Virtual Smart Classroom",cp,7,15
2-s2.0-85045020611,PHYS,2018,119,,ar,48,43
2-s2.0-85039994520,NEUR,2018,252,"Ferroptosis,Glutathione and glutathione peroxidases,Iron homeostasis,Lipid peroxidation,Mitochondrial function,Oxidative and nitrosative stress",re,94,429
2-s2.0-85108606381,MEDI,2018,140,"Diffuse large B cell lymphoma,hypoxemia,intrapul-monary shunt,intravascular large B cell lymphoma,orthodeoxia",ar,1,5
2-s2.0-85101425564,"ENER,MATE,CENG",2018,104,"Application,Biomass,Cellulose,Extraction,Nanocellulose fiber,Outlook",re,574,113
2-s2.0-85082371233,MULT,2018,173,"16S rDNA,16S–23S ITS,CpcB-cpcA IGS,Genetic diversity,Marine Geitlerinema,Morphology,RAPD",ar,3,39
2-s2.0-85077439217,MEDI,2018,0,,no,0,
2-s2.0-85067580115,"PHAR,MEDI",2018,233,"Anxiety,Brain health,Cognition,Microbiome,Probiotics,Stress",ar,18,50
2-s2.0-85052662582,PHAR,2018,288,"Estrogen deficiency,genistein,nonalcoholic steatohepatitis,ovariectomized",ar,2,26
2-s2.0-85049908202,"ENGI,COMP",2018,278,"Accelerometer,Adaptive filtering,Motion artifact,Pulse oximetry",ar,1,13
2-s2.0-85049875455,"AGRI,VETE",2018,193,"Bovine,Bubalus bubalis,Buffalo,Gaur,Goat,ISCNT",ar,0,19
2-s2.0-85049139765,MEDI,2018,343,"Dietary fiber,Gastric emptying,Jerusalem artichoke,Satiety,Tc-99m",ar,0,37
2-s2.0-85049133634,MEDI,2018,302,"Anorectal manometry,Endoanal ultrasound,Fecal incontinence,Neurophysiologic test,Pudendal nerve terminal motor latency test",ar,0,38
2-s2.0-85049127661,MEDI,2018,245,"Endoscopic ultrasonography,Endoscopic ultrasound,Endosonography,EUS,Pancreatic cancer,Pancreatic neoplasm,Solid pancreatic lesion",ar,0,21
2-s2.0-85049126613,MEDI,2018,270,"Children,Combined multichannel intraluminal impedance-pH monitoring,Gastroesophageal reflux disease,Transcutaneous esophageal ultrasonography",ar,0,22
2-s2.0-85047186632,PHYS,2018,200,"Hadron-Hadron scattering (experiments),Supersymmetry",ar,10,49
2-s2.0-85047164065,MEDI,2018,302,"OSS-TH,Oxford shoulder score,Patient-reported outcomes,Shoulder disorders,Shoulder pain",ar,2,32
2-s2.0-85046998431,"ARTS,SOCI",2018,0,,ar,1,2
2-s2.0-85046994452,MEDI,2018,0,,ar,0,
2-s2.0-85046829779,"PHAR,ENVI",2018,237,"CAMP,K-ATPase protein,MDA,Rat kidney,Vanadate,α1-Na",ar,5,44
2-s2.0-85046816352,PHYS,2018,227,,ar,21,54
2-s2.0-85046806311,PHYS,2018,118,,ar,22,31
2-s2.0-85046800661,"IMMU,MEDI",2018,256,"Antigen,Genetic polymorphism,Human malaria,Plasmodium falciparum,Vaccine",ar,6,67
2-s2.0-85046792904,CHEM,2018,215,"Gastrodin,Grammatophyllum speciosum,Quantification,Reversed-phase high performance liquid chromatography",ar,2,17
2-s2.0-85046767864,MEDI,2018,183,"Conscripts,Safe sex,Short Message Service (SMS)",ar,0,18
2-s2.0-85046754470,"MEDI,PHAR,SOCI,ENVI",2018,217,"3-PBA,O-cresol,Occupational exposure,tt-MA,Vector control operators",ar,0,22
2-s2.0-85046698353,PHYS,2018,130,"Hadron-Hadron scattering production,QCD",ar,45,67
2-s2.0-85046668945,"MEDI,PHAR",2018,203,"Actinomycetes,Antimicrobial activity,Micromonospora,Soils,Thai peat swamp forest",ar,2,45
2-s2.0-85046648406,BIOC,2018,48,,ar,4,10
2-s2.0-85046440626,PHYS,2018,262,,ar,54,90
2-s2.0-85045939717,"BIOC,AGRI,MULT",2018,334,,ar,13,29
2-s2.0-85045880156,"CENG,ENVI",2018,229,"Amidoxime functional group,Crosslink agent,Gamma ray,Seawater,Uranium recovery",ar,17,31
2-s2.0-85045877719,ENER,2018,179,"Benzimidazole,Poly(acrylic acid),Polymer Electrolyte Membrane Fuel Cell,Proton Acceptor,Proton Donor",ar,8,44
2-s2.0-85045834360,MEDI,2018,256,"micro-costing, disposable flexible ureteroscope, reusable flexible ureteroscope",ar,49,30
2-s2.0-85045728599,"MEDI,NEUR",2018,240,"Hyaluronic acid,Hydrogel swelling,Microneedle injection,New Zealand white rabbit,Ocular drug delivery,Posterior segment,Suprachoroidal space injection",ar,29,57
2-s2.0-85045635851,"BIOC,AGRI",2018,286,"CO2 recycling,Corticular photosynthesis,Forest carbon balance,Scots pine,Stem photosynthesis,Stem respiration",ar,23,60
2-s2.0-85045475578,MEDI,2018,300,"Gallbladder cancer,Race,Radiation,SEER,Surgery,Treatment",ar,14,21
2-s2.0-85045383833,"ENGI,PHYS",2018,137,,ar,37,101
2-s2.0-85045248048,EART,2018,245,"Conodonts,Limestone,Myanmar,Ordovician,Thailand",ar,6,93
2-s2.0-85045152797,"ENGI,PHYS",2018,212,"CMS,Heavy flavour,Physics,SMP,Standard model physics,Vector boson",ar,15,79
2-s2.0-85045128638,"CENG,ENGI,MATE,PHYS",2018,185,,ar,5,23
2-s2.0-85044938791,"IMMU,AGRI",2018,198,"Endophytic actinomycete,Globba winitii,Micromonospora globbae,Micromonosporaceae",ar,18,39
2-s2.0-85044771597,"ENVI,EART",2018,199,"aquatic ecosystems,aquatic transitions,first human impacts,lakes,sediments,tropical wetlands",re,102,339
2-s2.0-85044725277,MEDI,2018,271,,ar,7,14
2-s2.0-85044660689,PHYS,2018,197,"Acrylonitrile,Compatibility,Gamma ray,Particle size,Ultrafine rubber",ar,13,38
2-s2.0-85044644069,EART,2018,156,"Earthquake catalogue,earthquake precursor,RTL algorithm,seismic quiescence,Thailand–Laos–Myanmar borders",ar,0,42
2-s2.0-85044592870,MEDI,2018,241,,ar,27,77
2-s2.0-85044407494,PHYS,2018,201,"Chern Simons currents,genetic code,ghost fields,spinor fields,time series",ar,12,57
2-s2.0-85044406119,MEDI,2018,382,"disease activity,Lupus nephritis,mycophenolate mofetil,SLEDAI,systemic lupus erythematosus,tacrolimus",ar,14,26
2-s2.0-85044360021,"BUSI,COMP",2018,278,"agricultural land management,conservation area,ecological model,game and simulation,SAAFU game,soil analysis and appropriate fertilizer use game,soil conservation and management",ar,4,30
