eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85058364823,MEDI,2019,252,"Anterior skull base,Endoscopic sinus surgery,Endoscopic skull base surgery,Sinus anatomy,Skull base",re,20,38
2-s2.0-85058304674,MEDI,2019,248,"Anterior ethmoidal artery,Cribriform plate,Ethmoid cell,Skull base,Suprabullar cell,Supraorbital ethmoid cell",ar,9,28
2-s2.0-85057781125,MEDI,2019,255,"Hepatocellular carcinoma,PNPLA3,Polymorphisms,TM6SF2,Viral hepatitis",ar,24,40
2-s2.0-85056840114,MEDI,2019,273,"botulinum toxin,congenital torticollis,outcome assessment,physical therapy",ar,17,23
2-s2.0-85056569852,MEDI,2019,264,"adiposity,human milk,metabolic outcomes,premature infants,SGA infants",ar,17,37
2-s2.0-85056221273,ENVI,2019,213,"Adsorption mechanism,Haloacetonitrile,Hydrophilicity,Ion-dipole electrostatic interaction,Porous structure",ar,9,37
2-s2.0-85054636588,"SOCI,ARTS",2019,256,"Gender,Human capital,Intergenerational exchanges,Older persons' contribution,Southeast Asia",ar,18,33
2-s2.0-85053051054,MEDI,2019,0,"fetal anaemia,hereditary pyropoikilocytosis,hydrops fetalis,red blood cell membrane disorders,whole exome sequencing",le,12,7
2-s2.0-85052708700,BUSI,2019,105,"energy-conversion technology,heat or cold source,individual power source,innovative TEG-based charger,portable electronics,Thermoelectric generator (TEG)",ar,1,42
2-s2.0-85048024714,MEDI,2019,267,"angiographic treatment,embolisation,endoscopic treatment,peptic ulcer bleeding",ar,39,19
2-s2.0-85047433739,"NEUR,MEDI",2019,260,"diagnostic performance,EEG,elderly,risk factors,seizures",ar,0,21
2-s2.0-85047261018,"SOCI,ARTS",2019,252,"Endogeneity,Grandparenting,Health,Instrumental variable,Older adults,Role strain theory,Thailand",ar,15,34
2-s2.0-85044750894,SOCI,2019,205,"Academics,Communication,Education,Integrated marketing communications,Thailand",ar,3,41
2-s2.0-85044304285,ECON,2019,136,,ar,2,29
2-s2.0-85066109106,"CENG,CHEM,MATE,ENGI",2019,128,,er,0,
2-s2.0-85065826961,BIOC,2019,255,"aerosols,bacteria,fungi,mycobacterium,particulate matter",ar,4,25
2-s2.0-85065820124,BIOC,2019,236,"antitubercular agents,drug-induced liver disease,hepatitis,liver cirrhosis,risk factors,tuberculosis",ar,2,33
2-s2.0-85049213603,"PSYC,ARTS,SOCI",2019,235,"Elderly,Quality of life,Reliability,Validity,Vietnam,WHOQOL-OLD",ar,6,42
2-s2.0-85045298409,"CHEM,PHYS,MATE",2019,169,"Carbon nanohorns,Hydrogenation,Methyl levulinate,Ni catalyst,γ-Valerolactone",ar,14,29
2-s2.0-85105802358,SOCI,2019,131,"sex work,Thailand,unacceptable forms of work,working conditions",ar,4,26
2-s2.0-85065468763,"MATE,PHYS",2019,200,,ar,1,69
2-s2.0-85064915668,MEDI,2019,241,"Antenatal care,Nigeria,Postnatal care,Pregnant women",ar,7,25
2-s2.0-85059449589,CENG,2019,109,"Color transition,Dissociation,Polydiacetylene,Self-assembling,Sensor,Surface charge",ar,29,52
2-s2.0-85064834284,"CHEM,CENG,ENGI",2019,190,,ar,5,36
2-s2.0-85065484513,COMP,2019,168,"Convolutional neural networks,Electroencephalogram,Emotion,Music",cp,17,26
2-s2.0-85057785968,ECON,2019,173,"defined benefit,Heterogeneity,optimal asset allocation,pension,stochastic control",ar,1,9
2-s2.0-85044205295,"EART,ENGI",2019,103,"Foundations,fundamental solution,layered medium,poroelasticity,seabed,soil–structure interaction,vibrations",ar,17,40
2-s2.0-85062811305,PHAR,2019,208,"Anionic drug,Deproteinized natural rubber,Electrical potential,Plasticizer,Transdermal drug delivery",ar,5,42
2-s2.0-85065556806,PHYS,2019,138,,ar,6,45
2-s2.0-85065020191,"CENG,ENER",2019,302,,ar,14,30
2-s2.0-85064874696,"CHEM,BIOC,PHAR",2019,104,"DFT-NMR,Lichen,Norlichexanthone,Parmotrema,Xanthone",ar,6,52
2-s2.0-85064843344,"CENG,ENER",2019,210,,ar,20,35
2-s2.0-85063203722,"BIOC,ENGI,MEDI",2019,208,"Balance assistance device,Control moment gyroscopes,Limit of stability,Sway fall",ar,6,21
2-s2.0-85065581660,PHYS,2019,188,,ar,35,58
2-s2.0-85065095049,"ENVI,ENER,EART",2019,154,,cp,0,20
2-s2.0-85060091387,NEUR,2019,143,"Attention,Dual-task,Emotion,Oddball,P3,Three-dimensional (3D),Two-dimensional (2D)",ar,3,25
2-s2.0-85064521348,CHEM,2019,223,"cationic polymer,fluorimetric assay,quantum dot,quenching,zinc oxide quantum dot",ar,3,60
2-s2.0-85065066499,PHYS,2019,264,,ar,8,39
2-s2.0-85062817354,"BIOC,AGRI",2019,226,"Bioreactor,Endogenous enzymatic hydrolysis,Oxyresveratrol,Phytostilbenoids,White mulberry cell culture",ar,8,58
2-s2.0-85062295617,ENER,2019,235,"Biodiesel,Bioethanol,Municipal wastewater,Open raceway pond,Synechocystis PCC6803,Tungstated zirconia catalyst",ar,34,68
2-s2.0-85061737002,"BIOC,MEDI,NEUR",2019,178,"Chronic fatigue syndrome,Endotoxin tolerance,Inflammation,Mitochondria,Myalgic encephalomyelitis,Oxidative and nitrosative stress",re,38,526
2-s2.0-85061693748,"PHYS,CHEM,MATE",2019,102,"A1. magnetic fields,A1. Raman spectroscopy,A3. nano-stripes,B1. InSb/GaSb",ar,5,40
2-s2.0-85061674884,"PHYS,CHEM,MATE",2019,116,"A3. Molecular beam epitaxy,A3. Self-assembled quantum dots,A3. Stacking,B1. GaSb/GaAs,B1. InAs/GaAs",ar,4,21
2-s2.0-85061527393,"PHYS,CHEM,MATE",2019,133,"Ge substrate,InSb/GaAs,Molecular beam epitaxy,Quantum dots",ar,2,35
2-s2.0-85060939199,"ENGI,PHYS,COMP",2019,248,"Anisotropic materials,BIEM,Crack-face displacement,Cracks,T-stress,Weakly singular",ar,11,66
2-s2.0-85060884100,"MATE,CENG",2019,209,"Electrochemical sensor,Mesoporous,Tin oxide (SnO 2 ) cocatalyst,Titanium dioxide (TiO 2 ),Vitamin B6",ar,33,43
2-s2.0-85058454362,"NEUR,PHAR",2019,306,"B1 cells,Immune,Inflammation,Natural IgM,Oxidative stress,Psychiatry,Psychosis,Schizophrenia,TRYCATs",ar,41,69
2-s2.0-85058384818,"ENGI,MATE",2019,167,"Electronic properties,First-principles calculations,Shear strength,Strengthening,Tension strength",ar,7,69
2-s2.0-85123043085,COMP,2019,0,,ed,0,
2-s2.0-85069161268,COMP,2019,123,"Autonomous vehicle,Fertilizer spreader,Obstacle avoidance,Path following,PIXHAWK,RTK GPS",cp,3,11
2-s2.0-85065022972,"COMP,PHYS",2019,156,"AMR,LoRaWAN,OMS",cp,4,10
2-s2.0-85064231257,MEDI,2019,270,"Knee osteoarthritis,Periarticular multimodal drug injection,Preemptive analgesia,Simultaneous bilateral total knee arthroplasty,Total knee arthroplasty",ar,8,29
2-s2.0-85065097067,COMP,2019,0,,ed,0,
2-s2.0-85065090560,COMP,2019,0,,ed,0,
2-s2.0-85065078936,COMP,2019,113,"risk perception,Thailand tourism,tourism",cp,1,18
2-s2.0-85065075356,COMP,2019,139,"Convolutional Neural Networks,Ensemble,Long Short-Term Memory,Stacked Autoencoder,Traffic Prediction",cp,8,21
2-s2.0-85062430305,PHYS,2019,145,"CMS,Correlation,Flow,Heavy flavor,Heavy-ion physics,pPb",ar,28,66
2-s2.0-85062147975,PHYS,2019,143,"Higgs,WW",ar,122,68
2-s2.0-85064871731,"MATE,ENGI",2019,171,,cp,0,3
2-s2.0-85064857750,"MATE,ENGI",2019,274,,cp,0,11
2-s2.0-85064588155,"CHEM,BIOC,PHAR",2019,230,"Chitosan/alginate nanoparticles,Curcumin,LED light,Photo-irradiation,Psoriasis",ar,23,29
2-s2.0-85051428220,"CHEM,PHYS,MATE",2019,213,"Antituberculosis activity,Mangosteen extracts,Medical face mask,Polypropylene filters",ar,22,49
2-s2.0-85059015674,"CENG,COMP",2019,152,"Forward osmosis,Modeling,Organic acid,Sensitivity analysis",ar,5,31
2-s2.0-85064398210,PHYS,2019,130,,ar,48,52
2-s2.0-85064041029,"BIOC,IMMU,MEDI",2019,284,"Dyslipidemia,HIV,Resource limited setting,Rilpivirine,Switching",ar,2,24
2-s2.0-85062811282,"ENER,PHYS",2019,220,"Acetic acid,Ceria,Cobalt,Nickel,Steam reforming,Zirconia",ar,22,52
2-s2.0-85063941518,MEDI,2019,0,,le,5,4
2-s2.0-85063483153,"CHEM,MATE",2019,198,,ar,4,52
2-s2.0-85063157870,"CHEM,MATE",2019,211,,ar,19,133
2-s2.0-85048945569,"MATE,ENER,CHEM",2019,219,,ar,13,69
2-s2.0-85060657199,"PHAR,CHEM",2019,229,"high pressure homogenization; characterization,nanostructured lipid carriers; amphotericin B,Solid lipid nanoparticles",ar,41,42
2-s2.0-85060336452,ENVI,2019,216,"children,cypermethrin,dermal exposure,risk assessment",ar,7,21
2-s2.0-85052102693,"AGRI,BIOC",2019,147,"Cambodia,freshwater,Laos,museum collection,snails,Taxonomy,Thailand",ar,0,18
2-s2.0-85046645686,ENVI,2019,211,"blood cholinesterase,dermal exposure,greengrocer,health symptom,pesticide residue",ar,1,32
2-s2.0-85040980646,"CHEM,BIOC,PHAR,MEDI",2019,93,"antioxidant,Dendrobium palpebrae,dendroflorin,Orchidaceae,phenanthrene dimer",ar,13,15
2-s2.0-85064220293,MEDI,2019,386,"arterial occlusive diseases,outcome,percutaneous coronary intervention,randomized controlled trial",ar,207,27
2-s2.0-85064123792,PHYS,2019,163,,ar,84,36
2-s2.0-85063804234,MEDI,2019,333,"Depression,Patient selection,Patient-reported measures,Peritoneal dialysis,Quality of life,Surveys and questionnaires,Technique survival",ar,19,34
2-s2.0-85107884921,CHEM,2019,114,"Ficus consociata,flavanone diglycoside,flavonol glycoside,phaseic acid derivative",ar,2,12
2-s2.0-85097850572,MEDI,2019,235,"Hen egg,LDL-oxidation,Lipoprotein profiles,Quail egg,Small dense LDL",ar,0,40
2-s2.0-85097671804,MEDI,2019,123,"Decriminalisation,Drugs,Policy,Regulation,Thailand",re,1,21
2-s2.0-85076695425,"ENGI,MATE,PHYS",2019,121,"copper oxide nanorods,electrochemical sensor,metal oxide based sensor,organophosphate,pesticide detection",cp,8,11
2-s2.0-85076670371,"ENGI,MATE,PHYS",2019,125,"Free chlorine,GFET,Graphene,I-V Characteristics",cp,1,12
2-s2.0-85074242903,MEDI,2019,297,"Kidney transplantation,Malignancy,Meta-analysis,Post-transplant malignancy,Renal cell carcinoma,Systematic reviews,Transplantation",ar,22,89
2-s2.0-85070238171,"IMMU,PHAR,MEDI",2019,259,"Immunocompromised Patients,Intestinal Parasites,Opportunistic Parasitic Infection",ar,4,31
2-s2.0-85069850901,NURS,2019,290,"Anxiety,Cost of illness,Disease burden,Hospital nursing staff,Mental disorders,Nurses",ar,0,33
2-s2.0-85069807751,"BIOC,AGRI,CENG,ENGI",2019,187,"Anti-inflammatory activity,Chicken feather meal,Macrophage RAW 264.7,Nitric oxide,Polypeptide,Protein hydrolysate",ar,11,50
2-s2.0-85067988807,COMP,2019,83,"apache spark,component,data stream processing,heterogeneous data,multi-stream,real-time",cp,6,8
2-s2.0-85067117454,MULT,2019,257,"Coping strategies,Methamphetamines,Path analysis,Psychotic symptoms,Schizophrenia,Self-efficacy",ar,0,36
2-s2.0-85066781577,MATH,2019,58,"Alternative functional equations,Quadratic functional equations",ar,0,5
2-s2.0-85066395588,MEDI,2019,204,"cell culture-derived vaccine,H5N1 subunit vaccine,influenza,MF59 adjuvant,pandemic influenza,phase II",ar,7,28
2-s2.0-85066084611,MEDI,2019,278,"Agricultural area,Blood cholinesterase,Chlorpyrifos,Young children",ar,4,44
2-s2.0-85066083374,MEDI,2019,246,"Continuous passive motion,Knee replacement,Machine design,Physical therapy,Rehabilitation",ar,3,32
2-s2.0-85066081928,MEDI,2019,298,"Abortion pills,Medical abortion,Medical abortion introduction,Medical termination of pregnancy,Mifepristone,Misoprostol",ar,3,15
2-s2.0-85066072507,MEDI,2019,253,"Body mass index,Health belief model,Overweight",ar,5,36
2-s2.0-85065972685,MEDI,2019,0,,ar,4,37
2-s2.0-85065957176,MEDI,2019,273,"Cytokines,High cut-off dialyzer,Sustained low-efficiency diafiltration (SLED-f)",ar,2,26
2-s2.0-85065924000,MEDI,2019,291,"Children,Effective dose,Fluoroscopy,Radiation dose,Voiding cystourethrography",ar,1,17
2-s2.0-85065911524,MEDI,2019,0,,no,1,11
2-s2.0-85065867572,CHEM,2019,205,"carbon dioxide,CO2 reduction,cyclam,electrocatalyst,porphyrin",ar,1,35
2-s2.0-85065789606,MEDI,2019,198,"indoor air,nosocomial transmission,real-time qPCR",ar,13,30
2-s2.0-85065745297,MEDI,2019,277,"biomarker,lupus nephritis,response prediction,TWEAK,urine protein",ar,16,23
2-s2.0-85065424126,"CENG,CHEM",2019,131,"Heat treatment of TiO2,Photocatalytic 3-nitrostyrene hydrogenation,Recombination",ar,8,55
2-s2.0-85065339809,"MEDI,BIOC",2019,232,"Akt,Apoptosis,Mansonone G,Molecular dynamics simulation,Non-small cell lung cancer,STAT3",ar,20,92
2-s2.0-85065295329,MULT,2019,265,,ar,19,70
2-s2.0-85065134466,PHYS,2019,174,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,21,47
2-s2.0-85065074990,MEDI,2019,290,"Esophageal cancer squamous cell carcinoma,Neoadjuvant therapy,Prognosis",ar,7,24
2-s2.0-85064989723,MEDI,2019,264,"AIDS-defining conditions,HIV,macrolide prophylaxis,mortality,Mycobacterium avium complex",ar,0,23
2-s2.0-85064988095,"COMP,DECI",2019,196,"Inventory management,Inventory pooling,Monte Carlo Simulation,Optimization technique",ar,0,12
2-s2.0-85064986184,MEDI,2019,129,"diabetes,endocrine system,musculoskeletal and joint disorders",ar,2,13
2-s2.0-85064985698,MEDI,2019,388,"early treated HIV children,global developmental impairment,Mullen Scales of Early Learning,neurodevelopmental outcome,PHEU children,PHIV children",ar,6,49
2-s2.0-85064967217,MEDI,2019,328,"anal incontinence,anorectal disorders,anorectal function,anorectal ultrasound,fecal incontinence",ar,4,41
2-s2.0-85064956808,"MEDI,PHAR",2019,215,"16S rRNA gene sequence,Bacillus,Lipase,Shrimp paste,Staphylococcus",ar,3,39
2-s2.0-85064902833,PHYS,2019,177,"Hadron-Hadron scattering (experiments),Particle and resonance production",ar,60,66
2-s2.0-85064899969,"MEDI,PHAR",2019,184,"Apoptosis,Celecoxib,Cell cycle,Cepharanthine,Colorectal cancer",ar,2,41
2-s2.0-85064699000,"ENGI,COMP",2019,74,"Facebook Pages,Global Trends,Trend Analysis,Words Diffusion",cp,0,9
2-s2.0-85064662957,MEDI,2019,252,"Antenatal care visit and affordability,Availability,Maternal care,Obstetric care",ar,2,26
2-s2.0-85064619892,"ENGI,COMP",2019,239,"Interest behavior,Page liked,Purchased history,Similar cluster,Similar cluster recommendation,Social network,Text classification",cp,2,9
2-s2.0-85064605276,"ENGI,COMP",2019,107,"Centrality measure,Influence,Retweeting path",cp,3,13
2-s2.0-85064594475,"ENGI,COMP",2019,83,"Clustering,Correlation,Facebook,Prediction,Regression",cp,0,11
2-s2.0-85064570085,PHYS,2019,137,"Beyond Standard Model,Hadron-Hadron scattering (experiments),Higgs physics",ar,27,72
2-s2.0-85064531267,"ENGI,PHYS",2019,202,,ar,12,67
2-s2.0-85064522654,"PHYS,CHEM,MATE",2019,122,"ageing,biodegradable,essential work of fracture,films,Poly(butyrate adipate terephthalate)",ar,0,19
2-s2.0-85064489933,MEDI,2019,275,"endosonography,ERCP,EUS,hilar cholangiocarcinoma,perihilar cholangiocarcinoma",re,28,15
2-s2.0-85064453983,MEDI,2019,103,"neurology,neurosurgery",ar,2,19
2-s2.0-85064343218,"ENGI,PHYS",2019,166,,ar,31,66
2-s2.0-85064239116,"IMMU,AGRI",2019,230,"Bacillus salacetis,Fermented fish,Polyphasic taxonomy,Shrimp paste",ar,3,46
2-s2.0-85064197492,"CENG,ENVI",2019,250,"Amino acid,Biosensor,Copper,Enzyme electrode,Nano-diamond,Parkia speciosa",ar,5,58
2-s2.0-85064087350,DENT,2019,267,"bacteria,case-control study,periodontitis,real-time polymerase chain reaction,spontaneous abortion",ar,16,49
2-s2.0-85064056375,"ENGI,PHYS",2019,146,,ar,38,50
2-s2.0-85064051384,"ENGI,PHYS",2019,187,,ar,4,81
2-s2.0-85064008997,PHYS,2019,160,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,7,48
2-s2.0-85063983099,PHYS,2019,183,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,40,91
2-s2.0-85063643800,"PHAR,MEDI",2019,252,"Drug resistance,Drug resistance level prediction,Mycobacterium tuberculosis,Quantitative phenotypic drug susceptibility testing,Whole-genome sequencing",ar,43,49
2-s2.0-85063612049,"PHAR,MEDI",2019,191,"Acinetobacter baumannii,Antibiotic screening,Mechanisms of action",ar,29,76
2-s2.0-85063576577,"IMMU,MEDI",2019,162,"Anogenital wart,Human papillomavirus,Sexual behavior",ar,9,53
2-s2.0-85063398997,AGRI,2019,426,"Arboreality,Assamese macaque,Locomotor adaptation,Quadrupedal walking,Stump-Tailed macaque,Terrestriality",ar,2,69
2-s2.0-85063298432,MEDI,2019,337,"Electroencephalography,Nonconvulsive seizure,Nonconvulsive status epilepticus,Prevalence",re,34,58
2-s2.0-85063199992,MEDI,2019,247,"Blood donors,G6PD deficiency,Thalassemia trait",ar,6,26
2-s2.0-85063073641,"IMMU,MATE,ENVI",2019,213,"1,12-Dodecanedioic acid,12-Hydroxydodecanoic acid,Coconut milk wastewater,CYP52A17,P. pastoris,S. cerevisiae",ar,5,43
2-s2.0-85062912225,SOCI,2019,162,"centralization,colonialism,historical institutions,long-term development,public goods provision,Southeast Asia,Thailand",ar,11,69
2-s2.0-85062645521,"AGRI,ENVI",2019,190,,re,21,79
2-s2.0-85062602763,"BIOC,PHAR",2019,253,,ar,15,59
2-s2.0-85062543026,"AGRI,ENGI",2019,287,"Dairy Goat,Dietary Cation and Anion Difference (DCAD),Heat Stress,Meal Patterns,Water Balance",ar,6,30
2-s2.0-85062521369,AGRI,2019,301,"Caprine,Growth Studies,Ovine,Polyunsaturated Fatty Acids,Rumen Fermentation",ar,11,32
2-s2.0-85062401151,MEDI,2019,226,"atrial fibrillation,cirrhosis,liver failure,meta-analysis,systematic review",ar,14,47
2-s2.0-85062328747,MEDI,2019,214,"digital pathology,noninvasive follicular thyroid neoplasm with papillary-like nuclear features,nuclear scoring system,observer variation,tumors of uncertain malignant potential",ar,32,43
2-s2.0-85062007290,ENGI,2019,188,"BMP,composition,lignocellulosic biomass,linear-regression,methane prediction,pretreatment",ar,6,31
2-s2.0-85061995213,MEDI,2019,297,"analgesics,hypnotics and sedatives,Intensive care units,pain measurement,pediatric,quality improvement,substance withdrawal syndrome",ar,4,33
2-s2.0-85061980543,"ENGI,COMP",2019,125,"Bounded actuators,convex optimization,parameter-dependent LMI,polynomial systems,robust state-feedback,stabilization,sum-of-squares technique",ar,5,31
2-s2.0-85061493629,"CENG,CHEM,MATE",2019,176,"1-butyl-3-methyl imidazolium bis(trifluo-romethylsulphonyl)imide (BMI),Carbon nanotubes,Ionic liquid,Nanocomposites,Natural rubber",ar,27,50
2-s2.0-85061369110,"CHEM,CENG",2019,239,"Aerosol deposition,Breathing frequency,Computational fluid dynamics simulation,Electrostatic charge,Trachea,Wall shear stress",ar,10,47
2-s2.0-85061311050,"NEUR,MEDI",2019,267,"Epworth sleepiness scale: Thai version,Excessive daytime sleepiness,Parkinson's disease sleep scale version-2,Sleep attack,Sleep disturbance",ar,7,34
2-s2.0-85061306112,"VETE,AGRI",2019,469,"Carbetocin,Oxytocin,Parturition,Piglet,Stillborn",ar,13,35
2-s2.0-85061273040,ENVI,2019,213,"Distribution,Laser ablation inductively coupled plasma mass spectrometry,Mechanism,Napier grass,Synchrotron X-ray fluorescence,Transportation",ar,11,55
2-s2.0-85061249305,"PHAR,MEDI",2019,260,"Clinical pharmacology,dementia,neurology,pharmacotherapy,statistics and study design,systematic review",re,23,91
2-s2.0-85061243115,"BIOC,IMMU",2019,253,"Anchoring protein,Bioinformatics,Cell surface display,GPI-anchored protein,Saccharomyces cerevisiae,β-Glucosidase",ar,12,51
2-s2.0-85061009260,EART,2019,140,"Cation exchange,Imidazolium salt,Interlayer space,Ionic liquid,Modified clay mineral,Montmorillonite,Polyhedral oligomeric silsesquioxane",ar,4,57
2-s2.0-85060998920,"BIOC,MEDI",2019,306,"8-OHdG,Bladder cancer,DNA hypomethylation,Histone modification,LINE-1,Oxidative stress",ar,18,39
2-s2.0-85060775236,"BIOC,MEDI",2019,191,,ar,8,25
2-s2.0-85060739056,CENG,2019,245,"Diethyl Ether,Ethanol Dehydration,Heterogeneous Catalyst,Phosphoric Acid",ar,14,26
2-s2.0-85060609626,"MEDI,DENT",2019,217,"dental pulp,inflammation,mechanical stress,Osteoclast,S100 protein,S100A7",ar,13,51
2-s2.0-85060351418,MATE,2019,215,"Crack density,Electrodeposition,Hard chrome,Tribology,Wettability",ar,1,30
2-s2.0-85060258558,MEDI,2019,206,"Endomorphin-2,IL-10,IL-6,Immune,Inflammation,β-Endorphin",ar,27,71
2-s2.0-85060188313,"BIOC,MEDI",2019,285,"Acute tubular necrosis,Allograft biopsy,Delayed graft function,Furosemide stress test,Kidney transplantation",ar,14,41
2-s2.0-85060065951,"ENVI,CHEM,MEDI",2019,205,"Glutaraldehyde,Hydraulic fracturing fluid,Produced water,Saline,Visible light photocatalysis",ar,11,34
2-s2.0-85059806683,"MATE,CHEM",2019,158,"Binding motif,Fructooligosaccharides,Inulosucrase,Levansucrase,Mutagenesis",ar,38,26
2-s2.0-85059521789,"SOCI,CHEM,CENG",2019,206,"buying decision,LED,saturation,stimulus,visual perception",ar,2,35
2-s2.0-85059339370,"BIOC,AGRI",2019,161,"Bacteria morphology,Cinnamon oil nanoemulsions,Dynamic time kill,Foodborne pathogen,Phase inversion temperature",ar,48,33
2-s2.0-85059016897,MEDI,2019,210,"Anticoagulation,Atrial fibrillation,Cirrhosis,Liver failure,Meta-analysis,Systematic review",re,43,40
2-s2.0-85058438423,MEDI,2019,258,"CBHI,health financing,heath servicer research,Laos",ar,2,37
2-s2.0-85058419689,"CHEM,MATE,PHYS",2019,203,"EXAFS,Lanthanum,Photocatalyst,Potassium tantalate,XANES",ar,11,35
2-s2.0-85058244054,"MATE,CENG",2019,255,"Controllable morphology,Convective assembly deposition,Copper zinc tin sulfide,Thin films",ar,6,37
2-s2.0-85057742675,"MATE,PHYS",2019,127,"Magnetic,Metalloporphyrin,Nanocomposite,Photocatalyst,Titania",ar,14,22
2-s2.0-85057737844,"MATE,PHYS",2019,187,"Epoxidation,Heterogeneous oxidizing agent,Magnetic separation,Nanocomposite,Peroxidation",ar,3,37
2-s2.0-85057621821,"MEDI,NEUR",2019,255,"Intravenous immunoglobulin,Ketogenic diet,Ketogenic parenteral nutrition,Outcome,Pediatric,Status epilepticus,Super-refractory,Therapeutic hypothermia,Treatment",ar,20,22
2-s2.0-85056297970,"MEDI,NURS",2019,258,"food allergy,food elimination,growth,international,malnutrition,obesity,overweight,stunting",ar,38,42
2-s2.0-85056192806,DENT,2019,256,"age,cholesterol crystal,cyst,periapical lesion,size",ar,1,34
2-s2.0-85055936299,"MEDI,BIOC",2019,259,"automated UV enzymatic assay,G6PD,G6PD deficiency,quantitative method",ar,9,21
2-s2.0-85055912001,"CENG,ENVI",2019,243,"Al K-edge,AMO-LDHs,Benzoic acid,Esterification,LCF,Mg K-edge,XAS",ar,62,43
2-s2.0-85055518848,MEDI,2019,265,"Lumbar sympathetic chain,Magnetic Resonance Imaging,Minimally invasive surgical approach,Oblique corridor,Oblique lumbar interbody fusion",ar,8,24
2-s2.0-85054462408,"NEUR,MEDI",2019,254,"Nocturnal hypokinesia,Parkinson's disease,Questionnaire,Wearable sensors",ar,8,12
2-s2.0-85053936861,"BIOC,ENGI,CHEM",2019,256,"C-reactive protein,Cardiovascular risk assessment,Label-free electrochemical detection,Paper-based electrochemical impedance device,Phosphocholine-based detection,Single frequency analysis",ar,27,76
2-s2.0-85053383561,BIOC,2019,237,"ATP,BMP9,cyclic tensile force (CTF),human periodontal ligament (PDL) cells,mineral deposition,P2Y 1",ar,19,66
2-s2.0-85053145804,EART,2019,292,"Fault throw,Gulf of Thailand,Normal faults,Rift basin,Songkhla Basin,Tectonic",ar,10,52
2-s2.0-85051667533,"MATE,ENGI",2019,245,"Alumina catalysts,Boron modification,Diethyl ether,Ethanol dehydration,Ethylene",ar,17,54
2-s2.0-85050673942,NEUR,2019,247,"Epigenetic regulation,Human endogenous retrovirus,Inflammation,Molecular neurobiology,Multiple sclerosis,Oxidative stress",re,23,230
2-s2.0-85049065170,"CENG,CHEM",2019,256,"Acetone degradation,Photocatalysis,Porous beads,Resin templating,TiO 2",ar,5,44
2-s2.0-85042141394,"HEAL,MEDI",2019,281,"Chronic low back pain,Nonspecific low back pain,Office workers,Qigong",ar,25,42
2-s2.0-85034986184,MULT,2019,208,"Ammonia,Sensing,Silver nanoparticles,Tannic acid,UV exposure time,UV radiation",ar,15,39
2-s2.0-85059626150,AGRI,2019,245,"Anesthetic agent,Aquaculture,Nano-delivery system,Plant origin,Sedation",ar,21,31
2-s2.0-85064449824,MATE,2019,193,"barium titanate,calcination,phase transformation,size effect,sol-gel method",ar,11,34
2-s2.0-85064390177,PHYS,2019,133,,ar,124,61
2-s2.0-85063946305,BIOC,2019,200,,ar,4,40
2-s2.0-85063749750,MEDI,2019,305,"Bevacizumab,Ranibizumab,Real world,Retinal diseases,Vision improvement",ar,10,61
2-s2.0-85069209605,COMP,2019,210,"Autopsy technique,Cadaver,Human dissection,Robotic autopsy saw",cp,2,8
2-s2.0-85063795178,BIOC,2019,112,,er,2,
2-s2.0-85063519646,BIOC,2019,334,"Fatty acids,Non-alcoholic fatty liver diseases,Non-alcoholic steatohepatitis,Oxidative stress,Protein carbonylation,Proteomics,Redox proteomics",ar,8,42
2-s2.0-85063432098,MATE,2019,199,"3D-print flow cell,confined sessile drop technique,miniature SPR sensor ship,NOA 61 hemispherical prism,PDMS",ar,11,52
2-s2.0-85064720430,"ENGI,ENVI",2019,287,,cp,0,5
2-s2.0-85064662275,"ENGI,ENVI",2019,128,,cp,0,15
2-s2.0-85063432536,"IMMU,MEDI",2019,271,"Acidosis, lactic,Cardiac output,Haemodynamics,Malaria,Microcirculation,Oxygen consumption",ar,2,22
2-s2.0-85061387925,CENG,2019,277,"Cerium,Copper,Guaiacol,Hydrodeoxygenation,Promoter",ar,33,48
2-s2.0-85063344637,"PHYS,CHEM",2019,119,,ar,6,63
2-s2.0-85063575626,"CHEM,BIOC,PHAR",2019,245,"ADMET,Chalcone derivatives,Cytotoxicity assay,EGFR tyrosine kinase,Molecular dynamics simulation",ar,22,64
2-s2.0-85058838636,"SOCI,ECON",2019,128,"Autocracy,Budget spending,Democracy,Public health,Southeast Asia",ar,2,24
2-s2.0-85062031928,"BUSI,ECON",2019,419,"Accounting-based valuation,Alignment effect,Controlling shareholders,Family ownership",ar,10,83
2-s2.0-85062031018,"BUSI,ECON",2019,283,"Business words,Content of letters to shareholders,Letters to shareholders,Tone,Voluntary disclosure",ar,5,74
2-s2.0-85063979548,MEDI,2019,0,,le,0,11
2-s2.0-85054445261,"CHEM,CENG",2019,228,"Antifouling,BSA rejection,Caramel,Congo red removal,PSF membrane,Water flux",ar,38,41
2-s2.0-85069787250,COMP,2019,131,"Elderly persons,Environmentally friendly,Packaging design",cp,1,12
2-s2.0-85069770696,COMP,2019,164,"Application,Cultural tourism,Gaming application",cp,0,19
