eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85151109732,"CENG,BIOC,CHEM,COMP",2023,274,"epigenetics,Ezh2,lipopolysaccharide,macrophages,sepsis",ar,3,118
2-s2.0-85151109428,"AGRI,NURS",2023,339,"fructose,glucose,Lactiplantibacillus plantarum,obesity,prediabetes",ar,1,95
2-s2.0-85151108091,"AGRI,NURS",2023,215,"colitis-associated colorectal cancer,defatted rice bran,fiber-degrading bacteria,goblet cell loss,gut microbiota,health,health product,mucus layer thickness,short-chain fatty acid (SCFA)-producing bacteria,short-chain fatty acids (SCFAs)",ar,5,65
2-s2.0-85151107895,"CENG,BIOC,CHEM,COMP",2023,196,"biomarkers,diagnosis,exosomes,hemoglobinopathy,hydrop fetalis,liquid biopsy,placental hypoxia,thalassemia",re,0,191
2-s2.0-85150991333,"SOCI,COMP",2023,169,"e-learning,english language teaching and learning,reading comprehension,vocabulary enhancement,writing competencies",ar,1,50
2-s2.0-85150979374,"IMMU,MEDI",2023,228,"COVID-19,mathematical model,vaccine",ar,1,38
2-s2.0-85150977705,EART,2023,200,"archaeobotany,palaeoecology,pollen analysis,sea-level change",ar,0,120
2-s2.0-85150976526,"IMMU,MEDI",2023,223,"biomarkers,cortisol,dengue,severe dengue,Thailand",ar,0,22
2-s2.0-85150696590,MULT,2023,324,,ar,0,28
2-s2.0-85150672526,MEDI,2023,372,"antiretroviral therapy,cohort studies,rapid ART,second-line regimen,virological failure,youth living with HIV",ar,0,43
2-s2.0-85150649165,"IMMU,AGRI",2023,191,"16S rRNA gene,actinomycete,Gordonia,Gulf of Thailand,whole-genome sequence analysis",ar,0,64
2-s2.0-85150355335,MEDI,2023,243,"Acute pain management,Intrathecal morphine,Laparoscopic liver resection,Laparoscopic surgery,Postoperative pain",ar,0,18
2-s2.0-85150283216,MULT,2023,289,,ar,0,41
2-s2.0-85150001373,MEDI,2023,272,"Blood pressure,Genetics,Salt sensitive,Salt sensitivity of blood pressure",re,1,89
2-s2.0-85149988536,"MATE,ENGI",2023,95,"amorphous alloy,atom probe tomography,hydride,metallic glass,transmission electron microscopy",ar,0,30
2-s2.0-85149979449,"CENG,BIOC,CHEM,COMP",2023,108,"heart failure,mortality,proenkephalin,prognostic marker,rehospitalization",re,1,30
2-s2.0-85149976301,"BUSI,DECI",2023,168,"cash flow forecasts,cash flow presentation method,knowledge structure activation,statement of cash flows",ar,1,48
2-s2.0-85149948563,MEDI,2023,290,"core build-up,crownless primary molars,early childhood caries,fatigue life,finite element analysis,stainless steel crown",ar,1,52
2-s2.0-85149938722,MEDI,2023,198,"cephalometric analysis,craniofacial growth,high-fat diet,lactation,pregnancy",ar,0,48
2-s2.0-85149926144,"MATE,ENGI",2023,111,"crystallisation,kinetics,metallic glass,phase transformation,shear strain rate",ar,0,57
2-s2.0-85149918215,"MATE,PHYS,ENGI,CENG,COMP",2023,171,"anonymity,Ethereum,IoT,smart marketplace,transactional data privacy",ar,0,33
2-s2.0-85149875243,"CENG,BIOC,CHEM,COMP",2023,203,"inclusion complex,large-ring cyclodextrins (LR-CDs),molecular dynamics simulation,phase solubility,α-tocopherol",ar,3,40
2-s2.0-85149872842,"CHEM,BIOC,PHAR",2023,227,"adsorption,amine group,clofibric acid,mesoporous materials,nanocomposite",ar,0,51
2-s2.0-85149852551,"ENVI,MEDI",2023,204,"communication intervention,discrimination,high-school students,stigma,tuberculosis",ar,0,33
2-s2.0-85149792251,"ENER,ENGI,MATH",2023,218,"acid mine drainage,coal,jig,microencapsulation,pyrite",ar,0,43
2-s2.0-85149764457,"CHEM,COMP,PHYS,BIOC,ENGI",2023,149,"co-located radar,direction of arrival estimation,flower pollination algorithm,MIMO systems",ar,0,35
2-s2.0-85149758010,MULT,2023,295,"Compression test,Finite element analysis,First premolar,Human tooth,Modulus of elasticity,Periodontal ligament",ar,1,39
2-s2.0-85149753655,"CHEM,COMP,BIOC,PHYS,ENGI",2023,303,"blockchain technology,intelligent transportation system,internet of vehicles,license plate recognition,privacy in ITS",ar,1,44
2-s2.0-85149744005,BIOC,2023,181,"calcium homeostasis,calcium influx,enamel knot,root maldevelopment,single-rooted molars,supernumerary cusps,taurodontism,terotogenic effect",ar,0,23
2-s2.0-85149719218,"AGRI,IMMU,SOCI,HEAL",2023,220,"adipocyte,AKT/GSK3β,AMPK-ACC,Boesenbergia rotunda,fingerroot,isopanduratin A,MAPKs,MCE,obesity",ar,0,64
2-s2.0-85149624288,MEDI,2023,221,"Brain tumor,Craniotomy,Length of stay,Pediatric intensive care unit,Postoperative complications",ar,1,18
2-s2.0-85149569640,MATE,2023,202,"Additive manufacturing,Biomaterials,Bulk metallic glass,Implants,Laser,Powder bed fusion process",re,4,338
2-s2.0-85149544161,"BIOC,PHAR",2023,244,"Diabetes mellitus,glycosylation,hepatocellular carcinoma,hyperglycemia,O-GlcNacylation",ar,1,39
2-s2.0-85149410865,ENVI,2023,239,"Freshwater environment,Microplastic pollution,Plateau river,Risk assessment",ar,1,51
2-s2.0-85149317344,MULT,2023,264,"Aphrodisiac,DNA barcode,Herbal product,HPLC,ITS2,Mucuna",ar,0,61
2-s2.0-85149313846,"ENVI,CENG,MEDI,PHYS,CHEM",2023,254,"Antioxidant,Extraction,Miang,Obesity,Tannase,Tea",ar,0,49
2-s2.0-85149286910,"MATE,ENGI",2023,175,,ar,0,54
2-s2.0-85149268409,MULT,2023,263,,ar,0,73
2-s2.0-85149257349,"COMP,ENGI,MATH",2023,250,"Engineering design,Geometric tolerance analysis,Polynomial regression,Robot manipulator,Uncertainty quantification",ar,0,92
2-s2.0-85149154397,MEDI,2023,201,,ar,0,43
2-s2.0-85148964549,"MEDI,DENT",2023,300,"2014 National Institutes of Health consensus criteria,hematopoietic cell transplantation,Oral chronic graft-versus-host disease,oral mucosal disease",ar,0,16
2-s2.0-85148962605,MEDI,2023,0,,ar,0,9
2-s2.0-85148847291,MEDI,2023,161,,ar,0,36
2-s2.0-85148743352,MEDI,2023,89,,ar,0,52
2-s2.0-85148702916,"PHYS,COMP,MATH",2023,238,"antenna delay,localization,simultaneous ranging,two-way ranging,ultra-wideband",ar,0,40
2-s2.0-85148695743,"BIOC,AGRI,CENG",2023,187,"Cyanogenesis,Dry milling,Drying,Incubation,Tapioca flour",ar,2,39
2-s2.0-85148688909,MATE,2023,210,"Crack closing,Microbially induced calcite precipitation,Microencapsulated bacterial spore,Self-healing concrete",ar,2,53
2-s2.0-85148492722,ECON,2023,121,"Agency theory,Board gender diversity,Corporate culture,Corporate governance,Female directors,Machine learning,Textual analysis",ar,3,125
2-s2.0-85148479832,MEDI,2023,0,,ar,0,13
2-s2.0-85148479310,"COMP,MEDI",2023,191,"Deep learning,Gastric intestinal metaplasia,Real-time semantic segmentation",ar,0,66
2-s2.0-85148326328,MATE,2023,116,"Electrochemical performance,Electrode materials,Morphology,Polymer binder,Supercapacitor",re,4,119
2-s2.0-85148031128,"ENGI,MATH,COMP",2023,161,"Convex optimization,Multi-input multi-output linear system,Multi-objective criteria,Q-parameterization,Time-domain performance,Two-stage compensators",ar,0,23
2-s2.0-85147884585,"MEDI,BIOC",2023,249,"Distraction arthroplasty,Joint distraction,Knee distraction,Knee joint distraction,Knee unloading device",ar,0,43
2-s2.0-85147871042,SOCI,2023,290,"eGFR,EVI,Greenness,Kidney function,NDVI",ar,0,55
2-s2.0-85147847279,EART,2023,201,"Metabarcoding,Next Generation Sequencing,Overwash,Palaeotsunami,Tsunami Geology",ar,0,109
2-s2.0-85147805893,"BIOC,AGRI",2023,210,"agri-waste,antioxidant,polyphenol,rice husk,seed characteristic,Thai rice",ar,6,56
2-s2.0-85147765153,"CHEM,CENG",2023,169,"1-Octanol,D2EHPA,Green Solvent,Nickel,Synergistic Extraction",ar,1,73
2-s2.0-85147751395,MEDI,2023,228,"heart disease,heart failure,ischemic heart disease,preemies,Premature birth,preterm,valvular heart disease",ar,0,40
2-s2.0-85147685940,ECON,2023,173,"COVID-19,global equity market,Google search index,Investor attention,jumps,volatility",ar,1,43
2-s2.0-85147576408,"PHAR,MEDI,CHEM",2023,118,"Antibacterial,Dimeric xanthone,Enzyme inhibitory,Lichen,Usnea baileyi,α-Glucosidase",ar,0,25
2-s2.0-85147514573,"ENER,ENGI",2023,167,"aggregator,battery energy storage system (BESS),distribution system,distribution system operator (DSO),photovoltaic (PV) power generation",ar,0,23
2-s2.0-85147384646,MEDI,2023,252,"1-year mortality,30-day mortality,Machine learning,Risk model,Severe aortic stenosis,TAVI",ar,0,16
2-s2.0-85147380333,ECON,2023,136,"Disposal of subsidiaries,Goodwill,Goodwill impairment,IAS 36,M&A",ar,0,70
2-s2.0-85147365199,MEDI,2023,301,"immunotherapy,nasopharyngeal cancer,pembrolizumab,programmed death-1 (PD-1)",ar,6,24
2-s2.0-85147356418,"MEDI,DENT",2023,241,"Bone formation,Bone homeostasis,Bone regeneration,Bone resportion,Hormones,Jawbone",re,1,129
2-s2.0-85147313850,"ENGI,COMP,MATH",2023,181,"Actuation and joint mechanisms,mechanism design,prosthetics and exoskeletons",ar,2,28
2-s2.0-85147290715,MEDI,2023,246,"Asia/Pacific,diagnostic capacity,invasive fungal infection,medical mycology,treatment",ar,6,54
2-s2.0-85147234209,"MEDI,BIOC",2023,169,"colorectal cancer,gene exome sequencing,genetic risk modifier,Lynch syndrome,PMS2",ar,1,49
2-s2.0-85147194147,"CENG,CHEM",2023,149,"Nanosheet,Ni-doped BiOBr,Photo-assisted charging supercapacitors,Precipitation,Visible light",ar,6,70
2-s2.0-85147110096,"MEDI,BIOC",2023,288,"Bibliometric analysis,Forensic genetics,Forensic science,Genetics,Publication trend",ar,2,48
2-s2.0-85147091687,"ENER,ENGI,ENVI",2023,239,"Bubbly flow,Interfacial area transport equation,Turbulent diffusion",ar,0,33
2-s2.0-85146913607,MEDI,2023,253,,ar,5,27
2-s2.0-85146830568,"MEDI,BIOC",2023,289,"Autologous stem cell transplantation,Elderly,Geriatric,Lymphoma,Mortality",ar,0,29
2-s2.0-85146690066,"MEDI,DENT,BIOC",2023,183,"Amphotericin B,Antifungal drug-resistance,Candida,Chitosan,Fluconazole,HIV",ar,1,41
2-s2.0-85146621691,"PHAR,ENVI",2023,290,"GNSS and GPS,Hydrology and bathymetry,Macroplastic transport hotlines,Retention and remobilisation,River estuary,Surface drifters and trackers",ar,1,62
2-s2.0-85146484023,BIOC,2023,201,"Alzheimer's disease (AD),Bacillus cereus,Donepezil,Lipopolysaccharides (LPS),p-Tau protein,Protease",ar,1,78
2-s2.0-85146444920,MEDI,2023,0,,ed,0,9
2-s2.0-85146423223,"MATE,PHYS,CHEM",2023,163,"Bio-imaging,Colorimetric,Cu2+ ions,Fingerprint,Fluorimetric,Imidazole,Low-LOD,Paper-strip",ar,0,72
2-s2.0-85146236914,BIOC,2023,143,"C2c1,Cpf1,CRISPR Cas12 system,Gene manipulation,gRNA,Transformation,Vector",re,1,81
2-s2.0-85146145401,"BUSI,PSYC",2023,111,"Choice confidence,Patronage intention,Perceived benefits,Prioritization,Servicescape,Travel application,Uncertainty reduction theory,URT",ar,6,61
2-s2.0-85146144254,"CENG,CHEM,MATE",2023,192,"mechanical properties,rubber,thermal properties,vulcanization,zinc oxide",ar,0,33
2-s2.0-85146137005,MEDI,2023,295,"Anal,Cancer,High-grade squamous intra-epithelial,HIV,Men",ar,2,40
2-s2.0-85146038650,"MEDI,IMMU",2023,302,"Asthma,Bayesian,benralizumab,comparative effectiveness,dupilumab,eosinophilic,mAb,mepolizumab,network meta-analysis,tezepelumab",ar,4,48
2-s2.0-85145997234,SOCI,2023,176,"Bangkok,Motorcycle taxi,Ride-hailing application,Southeast Asia,Taxi,Users’ behaviors",ar,1,56
2-s2.0-85145984442,MEDI,2023,255,"COVID-19,ECMO,Extracorporeal membrane oxygenator,Mortality,SAR-COV-2",re,0,32
2-s2.0-85145972142,"ENGI,ENER,MATE",2023,247,"Fast ion,Lorentz orbit code,Neutral beam injection,Thailand -1",ar,0,42
2-s2.0-85145933111,AGRI,2023,199,"Glutamine synthetase,Kuruma shrimp,Real-time PCR,Salinity adaptation",ar,0,34
2-s2.0-85145839215,"BIOC,ENVI",2023,300,"Diabetes,EVI,High blood cholesterol,High blood pressure,NDVI",ar,4,70
2-s2.0-85145574159,ECON,2023,82,"Agency theory,Corporate governance,Corporate innovation,Director age,Resource dependency theory,Textual-based innovation measures",ar,0,49
2-s2.0-85145571123,"MEDI,BIOC",2023,183,"Androgen,Chemotherapy,DNA damage responses,DNA repair,Estrogen,Progesterone",re,0,173
2-s2.0-85145564283,"CHEM,CENG,PHYS",2023,129,,ar,2,49
2-s2.0-85145330547,"PHAR,ENVI",2023,106,"Biotechnology approaches,Enzyme engineering,Microbial engineering,Microplastic,Microplastic removal,Sources of microplastics",ar,3,140
2-s2.0-85145317267,CHEM,2023,198,"Atrazine analysis,Colorimetric detection,Konig's reaction,Solid-phase extraction",ar,1,36
2-s2.0-85145261706,"PHYS,MATE",2023,187,"Adsorption energy,Adsorption of small gases,C24N24 nanocage,CNNC,DFT method,gas storage material,NO sensor",ar,1,80
2-s2.0-85145174252,ENVI,2023,294,"Farmers,Nerve conduction,Neurobehavioral performance,Organophosphate,Pesticides,Urinary metabolites",ar,0,53
2-s2.0-85144948878,"MEDI,IMMU",2023,258,,ar,1,22
2-s2.0-85144792883,"IMMU,AGRI,MEDI",2023,307,"Anaplasma marginale,Cattle,Genetic characterization,Genotyping,Major surface protein gene,Thailand",ar,0,46
2-s2.0-85144776865,"BIOC,AGRI",2023,129,"Antimalarial,Antimicrobial,Cytotoxicity,Naphthoquinone,Siderophores,Streptomyces aculeolatus Streptomycetaceae",ar,1,31
2-s2.0-85144755649,"MEDI,NURS",2023,246,"Chronic kidney disease,Cost-effectiveness analysis,Ketoanalogue supplementation,Low-protein diet,Taiwan and Thailand",ar,2,39
2-s2.0-85144583936,"CENG,ENER",2023,149,"CO2 methanation,CoAlO catalysts,Hydrotalcite-like compounds,Mixed oxides,Structure-activity relationship",ar,5,47
2-s2.0-85144550715,MATE,2023,191,"Framework structure,Polymeric carbon nitrides,Structure engineering,Various applications",re,6,420
2-s2.0-85144524529,ECON,2023,122,"agency conflicts,control,Family ownership,payout policy",ar,0,35
2-s2.0-85144372963,"CHEM,CENG",2023,182,"CO2 absorption,Intermolecular interaction,Molecular dynamics simulations,Phase separation,Solvent structure",ar,1,46
2-s2.0-85144268310,MEDI,2023,260,"Adolescent,HIV,Perinatal,Southeast Asia,Transition,Youth",ar,1,33
2-s2.0-85144166008,DENT,2023,263,"dental pulp cell,odonto/osteogenic differentiation,Tideglusib,Wnt/β-catenin",ar,0,98
2-s2.0-85144071884,"MEDI,BIOC",2023,224,"amyloidosis,autophagy,C. elegans,gut microbiota,stem cells",re,2,186
2-s2.0-85144058721,MEDI,2023,97,"FDG,fever of unknown origin,microscopic polyangiits,PET/CT",ar,0,12
2-s2.0-85144032360,"BIOC,IMMU",2023,153,"COVID-19,Plant-produced subunit vaccine,Protective immunity, Hamster challenge,Receptor binding domain,SARS-CoV-2",ar,4,33
2-s2.0-85144015746,PHAR,2023,299,"Anti-inflammatory,Antioxidant,C. gigantea,Inflammatory diseases,Phytochemical analysis",ar,3,87
2-s2.0-85143963979,"IMMU,MEDI",2023,147,"Candida nivariensis,Fungal peritonitis,Peritoneal dialysis",ar,0,17
2-s2.0-85143915136,ENVI,2023,153,"Photocatalyst,Rhodamine B,S-scheme,Visible light,WS2/BiYWO6",ar,2,43
2-s2.0-85143771983,"MATE,PHYS,ENGI",2023,252,"Disposable sensor,Mitoxantrone,MXene,Porous substrate,Portable device,Ratiometric electrochemical sensor",ar,2,62
2-s2.0-85143686186,ECON,2023,101,"Agency theory,Board independence,Corporate culture,Corporate governance,Diversification,Independent directors",cp,1,103
2-s2.0-85143631947,"MEDI,SOCI,NURS",2023,176,"Delta strain,Indonesia,Omicron strain,Post-COVID-19 symptoms,Vaccination efficacy",ar,0,35
2-s2.0-85143515539,"ENGI,MATH",2023,181,"Antagonistic variable stiffness actuator,Input-delay compensation,Prediction-based control,Super-twisting sliding mode control",ar,5,51
2-s2.0-85143416791,DENT,2023,264,"mesenchymal stem cell,periodontitis,periodontium,sequence analysis,tissue engineering,transcriptome",ar,1,45
2-s2.0-85143344150,CHEM,2023,177,"Analytical methods,GC–MS,LC–MS,N-Nitroso compounds,Nitrosamine,Nitrosation",re,1,92
2-s2.0-85143334073,CHEM,2023,199,"3D-printed electrode,CuO,Non-enzymatic creatinine sensor,Portable electrochemical sensor,rGO",ar,5,54
2-s2.0-85143168869,"ECON,PHAR,MEDI",2023,220,"biologic disease-modifying antirheumatic drugs,cost-effectiveness analysis,cost-utility analysis,economic evaluation,psoriatic arthritis",ar,1,26
2-s2.0-85142898407,"NEUR,MEDI",2023,299,,ar,5,50
2-s2.0-85142767270,"CHEM,CENG,PHYS",2023,103,"Acylhydrazone,Copper ion,Fluorescence,Hydrolysis,Julolidine,Sensor",ar,0,45
2-s2.0-85142438590,MEDI,2023,97,"AFF2,DEK,DEK::AFF2,middle ear,nonkeratinizing,sinonasal,squamous cell carcinoma,temporal bone",re,5,53
2-s2.0-85142201358,"MATE,ENER,CENG,CHEM",2023,277,"Cadmium removal,Electrochemical exfoliation,Exfoliated graphene,Graphite,Mass production",ar,0,57
2-s2.0-85142193986,"MEDI,BIOC",2023,265,"BRAF,Eosinophilia,MAML2,MEC,Mucoepidermoid carcinoma,SMECE,TERT,Thyroid",ar,2,87
2-s2.0-85141689648,MEDI,2023,0,"Granuloma,Hypercalcemia,Proteinuria,Sarcoidosis",no,0,7
2-s2.0-85141616689,PSYC,2023,176,"cross-culture,economic inequality,social class,stereotyping",ar,0,46
2-s2.0-85141531218,"AGRI,ENVI",2023,226,"aquaculture,emerging disease,giant river prawn,polyculture",re,1,180
2-s2.0-85141459393,ENER,2023,229,"Artificial neural network,Computational fluid dynamics,Heat exchanger,Microchannel,Nanofluid",ar,6,23
2-s2.0-85141182257,MEDI,2023,0,"Hypokalemia,Hypophosphatemia,Metabolic acidosis,Respiratory acidosis,Toluene",no,0,6
2-s2.0-85141020100,"ENVI,AGRI",2023,198,"adoption intention,community enterprise,consumer information,Organic farming,Thailand",ar,2,48
2-s2.0-85140987287,MEDI,2023,0,"Central vascular ligation,Complete mesocolic excision,Laparoscopic,Right-sided colon cancer,Superior mesenteric vein",no,1,4
2-s2.0-85139703284,"ENGI,EART,AGRI",2023,170,"Cement,Centrifuge modelling,Composite material,Geotextiles and geomembranes,Slopes",ar,1,53
2-s2.0-85139218691,"SOCI,BUSI,ENVI",2023,163,"corporate governance,corporate social responsibility,mergers and acquisitions,quiet life hypothesis,the takeover market",ar,0,83
2-s2.0-85138180821,"ENGI,SOCI,ENER,CENG,ENVI",2023,170,"Gas separation plant,Heat exchanger network (HEN) retrofit,Industrial case,Mathematical optimization,Operational validation,Process simulation",ar,0,17
2-s2.0-85138022843,MEDI,2023,0,"Emphysematous cystitis,Hydronephrosis,Urinary tract infection",no,0,3
2-s2.0-85137634304,MEDI,2023,244,"Colon cancer,Colorectal surgery,Emergency treatment,Intestinal obstruction,Self expandable metal stent",ar,1,33
2-s2.0-85136546543,MEDI,2023,270,"disc herniation,discectomy,endoscopic,IELD,interlaminar,PELD,TELD,transforaminal",re,8,34
2-s2.0-85136240517,MEDI,2023,306,"Asian,Bictegravir,HIV,regimen switch,safety,virologically suppressed",ar,0,34
2-s2.0-85133687706,"HEAL,MEDI,NEUR",2023,310,,re,0,29
2-s2.0-85128112750,"MEDI,MATE,ENGI",2023,249,"Acute kidney injury,Clot circuit,CRRT,Heparin,Regional citrate anticoagulation",ar,1,37
2-s2.0-85128044050,"ENGI,MATH,COMP",2023,219,"Generative adversarial networks,Image segmentation,RoI-Based Attention Mechanism,Skin cancer",ar,1,79
2-s2.0-85124281035,"BIOC,PHYS,MATE,CHEM,ENGI",2023,190,"Chitosan,Malachite green,Nanocomposite,Paddy straw,Rhodamine B,UV irradiation",ar,3,58
2-s2.0-85116409292,"MEDI,DENT",2023,202,"cancer,hamartoma,lipoma,metastasis,oncogene",ar,2,41
2-s2.0-85105781604,MEDI,2023,258,"Crithidia luciliae indirect immunofluorescence assay (CLIF),Line immunoassay (LIAEnzyme-linked immunosorbent assay (ELISA),Specific antinuclear antibodies,Systemic lupus erythematosus (SLE)",ar,3,27
2-s2.0-85149928727,CHEM,2023,167,,ar,2,52
2-s2.0-85149679846,ENGI,2023,232,"COVID-19,ergonomics consideration,Lean management,manual assembly process,Productivity improvement",ar,1,27
2-s2.0-85147210772,"MATE,CHEM",2023,245,"carbon nanotubes (CNTs),electrochemical detection,hydrogel,Pseudomonas aeruginosa,pyocyanin,screen-printed carbon electrodes,wound infections",ar,0,75
2-s2.0-85141649608,"ENVI,SOCI,AGRI",2023,247,"root biomechanical properties,root decomposition,root reinforcement,vegetated soil",ar,4,59
2-s2.0-85138560129,"ENER,PHYS",2023,226,"Dry methane reforming,Proton conductor,Solid oxide electrolysis cell,Syngas production",ar,3,48
2-s2.0-85131809229,"ENER,PHYS",2023,201,"LiBr absorption chiller,Optimization,Proton conducting solid oxide fuel cell,Response surface methodology,Trigeneration",ar,3,32
2-s2.0-85143873294,"ENER,ENGI",2023,305,"Bamboo,Bio-coal,Biomass thermal power plant,Hydrothermal carbonization (HTC),Palm shell",ar,1,45
2-s2.0-85125944521,ECON,2023,251,"Labour productivity,Research and development,Skills development,Thai manufacturing,Total factor productivity,Wages",ar,1,77
2-s2.0-85125041043,ECON,2023,276,"Asian economies,Demographic structure,Economic growth,Environmental degradation,Human capital,Migration",ar,1,50
2-s2.0-85150904926,"NEUR,BIOC,AGRI",2023,412,"Aeromonas hydrophila,Antimicrobial resistance,Colistin,Hybrid red tilapia,Salmonella,Vibrio cholerae",ar,0,75
2-s2.0-85127560628,DENT,2023,286,"denture base,flexural modulus,flexural strength,fuse deposition modeling,temperature",ar,0,32
2-s2.0-85105550300,MEDI,2023,253,"cystgastrostomy,electrocautery enhanced,lumen-apposing stent,pseudocyst",ar,3,35
2-s2.0-85163930346,MEDI,2023,165,"co-viewing,executive dysfunction,low-quality media contents,media,preschool,use",ar,0,30
2-s2.0-85147814076,"CHEM,ENVI,CENG,ENER",2023,211,"amino acids,carbon capture and storage,hydrate promoters,hydrate-based technology",ar,2,58
2-s2.0-85143272652,ENVI,2023,292,"COVID-19,Gateway cities,Lineage,Normalizer,Omicron,Wastewater surveillance",ar,4,71
2-s2.0-85148307020,MEDI,2023,417,,ar,1,26
2-s2.0-85148113749,MEDI,2023,206,"association,cytomegalovirus,latent infection,mycobacterium,tuberculosis",ar,0,50
2-s2.0-85146942252,"CENG,CHEM",2023,185,"Co and Rh doping,CuOOH catalyst series,DFT,OER/ORR bifunctional electrocatalyst",ar,4,68
2-s2.0-85146058485,"CHEM,ENVI,CENG,ENGI",2023,229,"Boron oxide (B2O3),Cu/ZnO catalyst,Hydrogenation,Low-temperature methanol synthesis,Non-metal oxide additive",ar,4,53
2-s2.0-85145606287,"MATE,PHYS,ENGI",2023,205,"Carbamate pesticide,Electrochemical sensor,Paper chromatography,Paper-based electrochemical device,Simultaneous detection",ar,5,42
2-s2.0-85145556284,"MATE,PHYS",2023,187,"DFT method,Nonmetallic impurities segregation,γ-Fe,Σ5 (310) grain boundary",ar,0,53
2-s2.0-85142197130,"CHEM,PHYS,MATE",2023,166,"Charge transfer,DFT,Film,Photocatalyst,Substrate",ar,2,114
2-s2.0-85142162079,"CHEM,ENVI,CENG,ENGI",2023,229,"Amino acid,Hydrate Formation,Hydrophobicity,Solidified Natural Gas,Stability",ar,7,52
2-s2.0-85128607491,"CENG,CHEM",2023,131,"CO hydrogenation,Hydroxyapatite,Iron-supported catalyst,Secondary reaction",ar,3,70
2-s2.0-85146318934,ENGI,2023,188,"CO 2 reduction reaction,density functional theory,double-atom catalyst,graphdiyne",ar,1,79
2-s2.0-85144368081,"CHEM,SOCI",2023,236,"Administrative Issues,Aqueous Solution Chemistry,Distance Learning/Self-Instruction,First-Year Undergraduate/General,Hands-on Learning/Manipulatives,Laboratory Instruction,Microscale Lab",ar,1,15
2-s2.0-85147834136,DENT,2023,263,,ar,1,
2-s2.0-85146148418,"CENG,CHEM",2023,200,"CTAB,Electrocatalyst,Hydrogen evolution reaction,Mo2C,Water splitting",ar,2,56
2-s2.0-85145770016,"CENG,CHEM",2023,160,"Composite membrane,Crosslinking,Framework,Proton exchange membrane,Semi-interpenetrating network",ar,1,56
2-s2.0-85148610502,PSYC,2023,286,"adult,COVID-19 stress,frontline health worker,satisfaction with life,transmission of misinformation",ar,0,75
2-s2.0-85147834596,MEDI,2023,395,,ar,10,47
2-s2.0-85148508871,SOCI,2023,163,"education inequality,gender-based inequality,health inequality,intergenerational inequality,market competition,social inequality,sustainable development,welfare",re,0,56
2-s2.0-85146859577,"CHEM,CENG",2023,236,,ar,2,41
2-s2.0-85145265464,"PHYS,MATE,CHEM",2023,207,"3D printing,Nanocomposite,Nanomaterial,Polymer",re,7,145
2-s2.0-85142309738,MEDI,2023,223,"ACUITY/HORIZON risk score,acute coronary syndrome,in-hospital major bleeding,percutaneous coronary intervention",ar,1,24
2-s2.0-85143365989,"PHYS,CHEM,CENG",2023,165,"Energy,Graphene,Organic molecules,Reduced graphene oxide,Supercapacitor,Sustainable",ar,0,37
2-s2.0-85140574145,AGRI,2023,267,"Antioxidant,Dehydration,Proline,Vase life,Water potential,Water relation",ar,2,47
2-s2.0-85147759215,"PHYS,CHEM",2023,117,,ar,1,168
2-s2.0-85145340010,"BIOC,IMMU,MEDI",2023,273,,ar,24,40
2-s2.0-85168448576,"ENGI,PHYS",2023,138,,er,0,
2-s2.0-85168126503,BIOC,2023,253,"calorimetry,critical illness,energy metabolism,expenditures, energy,indirect,ventilation",ar,0,18
2-s2.0-85168112658,BIOC,2023,128,"antibodies,core protein p24,diagnosis,HIV,immunoassay",re,0,74
2-s2.0-85159411633,AGRI,2023,145,"Lalos,Leptobrachella korifi sp. nov.,Leptobrachella sinorensis sp. nov.,Leptolalax,mtDNA phylogeny,Thailand",ar,0,34
2-s2.0-85156251671,"IMMU,MEDI",2023,298,,ar,2,38
2-s2.0-85152109366,MULT,2023,247,"antimicrobial,cholesterol reducing,lactic acid bacteria,probiotics,TNF-α production",ar,0,40
2-s2.0-85152109017,MULT,2023,142,"alpha-7 nicotinic acetylcholine receptor,extracellular domain expression,Pichia pastoris",ar,0,22
2-s2.0-85152087730,"CHEM,ENVI",2023,136,"Determination,Food analysis,Green chemistry,Preconcentration,Sample preparation",ar,3,196
2-s2.0-85151389037,MULT,2023,251,"Continuous flow system,Fixed bed column,Photocatalysis,Visible light,Zinc oxide",ar,0,26
2-s2.0-85150800372,MEDI,2023,253,"anticoagulants,anticoagulation reversal,factor Xa inhibitors,hemostasis,prothrombin complex concentrates",ar,0,58
2-s2.0-85150737718,"MATE,PHYS,ENGI",2023,58,,er,0,
2-s2.0-85150037050,MULT,2023,248,"Anti-SARS-CoV-2,Antimicrobial,Antioxidant,Antiplasmodial,Homopterocarpin,Malaria,Pterocarpus macrocarpus Kurz.",ar,0,70
2-s2.0-85149511668,"AGRI,ENVI",2023,211,"aquaculture,HACCP,PMP/AB,risk assessment,tilapia,value chain",re,0,392
2-s2.0-85149494229,MULT,2023,247,"B prospect,epithermal,gold,low sulfidation,mineral,mineralization",ar,1,29
2-s2.0-85149299182,MEDI,2023,89,,er,0,
2-s2.0-85149269631,"COMP,SOCI,ENER,ENGI,ENVI",2023,289,"renovation,space management,vacant houses,wooden buildings",ar,1,41
2-s2.0-85149249894,"COMP,SOCI,ENER,ENVI",2023,164,"Blockchain functional benefits,Blockchain usage intention,perceived security,relationship quality",ar,0,50
