eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85127372123,SOCI,2022,207,"health status,lower- and middle-income country,older adults,pandemic,urban poor,vulnerable population",ar,6,36
2-s2.0-85127366315,"VETE,AGRI",2022,303,"Apoptosis,Claudin,Epithelial barrier function,Glandular endometrium,Porcine reproductive and respiratory syndrome virus",ar,2,44
2-s2.0-85127300713,NEUR,2022,263,"Bipolar disorder,Cannabidiol,Dimethyl fumarate,Endocannabinoid system,Major depressive disorder,Schizophrenia",re,10,309
2-s2.0-85127280164,MEDI,2022,155,,re,6,109
2-s2.0-85127256668,BIOC,2022,226,"aging,DNA damage,DNA gap,rejuvenation,RIND-EDSB,senescence,youth-DNA-GAP",ar,4,71
2-s2.0-85127256648,"CHEM,MATE",2022,203,"hydrophilic,natural rubber,reactive melt mixing,sodium acrylate",ar,4,64
2-s2.0-85127177135,"BIOC,IMMU",2022,151,"(-)-Δ 9-tetrahydrocannabinol (Δ9-THC),Immunoassay,Nicotiana benthamiana, Cannabis extract,Plant-produced mAb,Transient expression",ar,2,70
2-s2.0-85126891468,DENT,2022,329,"bone graft,bone healing,deproteinized bovine bone mineral,particle size,sinus floor augmentation",ar,2,43
2-s2.0-85126753736,ENVI,2022,238,"Bacterial community,Bioconcentration,Chicken manure,Heavy metal,Hydroponic",ar,6,59
2-s2.0-85126721654,SOCI,2022,129,"Data envelopment analysis,Local airports,Productivity change,Regional airports,Technical efficiency",ar,6,84
2-s2.0-85126683905,MATE,2022,298,"Axial compression,Cement-clay interlocking bricks,Compressive strength,Masonry structures,Non-shrink cement grout,Regression model",ar,4,33
2-s2.0-85126608687,MEDI,2022,176,"Coronavirus disease 2019,Myelin oligodendrocyte glycoprotein,Optic neuritis,Severe acute respiratory syndrome coronavirus 2",ar,11,11
2-s2.0-85126583588,EART,2022,200,"Coastal dune,Gulf of Thailand,OSL dating,Sea-level change,Sedimentology",ar,3,88
2-s2.0-85126362796,AGRI,2022,323,"Antioxidant activity,Gene expression,Magnetized water,Phytoestrogen,Pueraria mirifica",ar,1,47
2-s2.0-85126219188,ENVI,2022,270,"Adaptation,Agroforestry system,Climate change,Rainfall trend,Vulnerability",ar,0,54
2-s2.0-85126147409,"COMP,ENGI",2022,219,"Backhaul,Golden ball algorithm,Time window,Vehicle routing problems",ar,2,27
2-s2.0-85125937612,"BIOC,CHEM,CENG,ENGI,MATE",2022,192,"1,2,3-Triazole,Antimitotic,Cancer,Isoquinoline,Synthesis",ar,0,29
2-s2.0-85125765796,SOCI,2022,184,"Conservations,Creativity,Information processing,Interactivity,Long-term memory,Multimodal analysis",ar,1,53
2-s2.0-85125661694,"BIOC,AGRI,PHAR,ENVI",2022,192,"Embryonic development,Sesame,Sesamolin,Toxicity,Zebrafish embryos",ar,1,44
2-s2.0-85125619090,ENVI,2022,324,"Deep well injection,Northeastern Thailand,Potash,Sustainable mining environment,Waste brine",ar,2,56
2-s2.0-85125538830,"ENVI,CHEM,MEDI",2022,268,"AFM,Heavy metal ion rejection,Nano filtration,Nano-ZnO,Poly (ether ether sulfone)",ar,4,38
2-s2.0-85125285029,MATE,2022,172,"A. Red clay,B. Stoneware tiles,C. Iron oxide,D. Traditional ceramic",ar,3,23
2-s2.0-85125253966,CHEM,2022,282,"Disposable electrochemical sensor,Graphene nanoplatelet,Individual determination,Manganese dioxide,Pesticides,Simultaneous determination",ar,7,66
2-s2.0-85125236718,"MATE,ENGI",2022,214,"Cu doping,DFT,Hubbard-U scheme,ZnO wurtzite structure",re,6,53
2-s2.0-85125178155,"MEDI,IMMU",2022,244,"case fatality rate,continents,COVID-19,proportion meta-analysis",ar,27,30
2-s2.0-85125063925,AGRI,2022,288,"animal fear,biophilia,exposure therapy,nature connectedness,phobia,urbanization",ar,7,140
2-s2.0-85124887035,DENT,2022,300,"Alkasite,Dentistry,Interproximal enamel caries,Remineralization,Surface microhardness",ar,6,44
2-s2.0-85124877474,"ENVI,AGRI",2022,223,"Agricultural waste management,Biochar,Carbon sequestration,Lignocellulosic biomass,Soil amendment",ar,20,55
2-s2.0-85124669117,"ENER,CHEM",2022,164,"Dendrite free zinc ion batteries,H2 evolution,Host-guest supramolecular interaction,Zn plating behavior",ar,31,44
2-s2.0-85124580208,"MATE,ENGI",2022,208,"diabetes,noninvasive,sweat glucose,sweat lactate,thread-based sensor,wearable sensor",ar,8,53
2-s2.0-85124487704,"CENG,ENER,CHEM",2022,219,"Activated carbon,Biodiesel,Fatty acid methyl esters,Magnetic catalyst,Transesterification, esterification,Waste cooking oil (WCO)",ar,16,91
2-s2.0-85124268263,MEDI,2022,0,,le,9,3
2-s2.0-85124177423,ENGI,2022,271,"Axial strength,CFRP sheets,E-Waste,Failure pattern,Fine aggregates replacement 20%,Lateral strain,Strengthening",ar,14,74
2-s2.0-85123887562,"MATE,PHYS",2022,239,"Cesium lead bromide,Charge transfer,Methanol,Photoelectrochemical oxidation,Surface-modified TiO2",ar,1,33
2-s2.0-85123852827,"BIOC,MEDI",2022,258,"Genitourinary syndrome of menopause,Placebo,Pueraria mirifica,Vaginal vascularization",ar,0,30
2-s2.0-85123832802,"MATH,ENGI",2022,77,"Character of GL2(F),Subconstituent,Unitary Cayley graph",ar,0,18
2-s2.0-85123488694,SOCI,2022,176,"Adoption model,Education as a service (EaaS),Hybrid SEM-neural network",ar,4,93
2-s2.0-85123243976,"AGRI,IMMU",2022,193,"Bacillus piscicola,Biogenic amine,Copper,Fish sauce,Histamine,Multicopper oxidase",ar,4,58
2-s2.0-85121128092,MEDI,2022,341,"acupuncture therapy,headache days,migraine,number of sessions,numeric pain rating scale,responder",ar,2,27
2-s2.0-85120493118,MATE,2022,231,"Axial compression,Compressive strength,Confinement,Fired clay bricks,Recycled aggregates,Steel clamps,Strain,Stress,Sustainability, clay bricks",ar,7,50
2-s2.0-85119970111,ECON,2022,0,"Corporate governance,Earnings before interest and tax,Net income,Operating income",ar,1,18
2-s2.0-85119923380,MATE,2022,233,"Alkaline activator solution,Cement kiln dust,Engineering properties,Hybrid alkali-activated concrete,Volcanic pumice dust",ar,81,64
2-s2.0-85119868892,"ENVI,MEDI",2022,205,"Dermal contact,Health risk,Surface water,Water quality,Water quality guidelines",re,3,133
2-s2.0-85119208707,MEDI,2022,213,,ar,2,15
2-s2.0-85119043863,PHAR,2022,220,"Diffusion coefficient,Graphene oxide,Hyaluronic acid hydrogel,Tamoxifen citrate,Transdermal drug delivery",ar,2,46
2-s2.0-85118867510,MEDI,2022,219,"health impact assessment,health protection,health services",ar,3,27
2-s2.0-85116877740,"MEDI,DENT",2022,127,"Ankyloglossia,Management,Review,Tongue-tie",re,2,28
2-s2.0-85113837260,"PSYC,SOCI",2022,154,"Buddhist psychology,nonattachment,nonclinging,nonclinging to ego",ar,0,47
2-s2.0-85112566071,"BUSI,ECON",2022,136,"Developing countries,Long-term savings,Personal income tax,Retirement savings,Tax subsidy",ar,2,24
2-s2.0-85111891568,"MEDI,DENT",2022,248,"Case-control study,Epidemiology,Hepatitis C,Oral lichen planus",ar,2,41
2-s2.0-85110811265,MEDI,2022,186,"Akha women,Breast Self-examination (BSE),Chiang Rai,Hill tribe group,Thailand",ar,0,30
2-s2.0-85107937951,"BUSI,ECON",2022,235,"Data analysis,Forecasting,Google Analytics,Machine learning,Online tour bookings,Tourism",ar,1,19
2-s2.0-85104092401,"CHEM,PHYS,MATE",2022,177,"Antibacterial property,Food packaging,Mechanical properties,Poly(vinyl alcohol),Zinc oxide-doped multiwalled carbon nanotubes (MWCNTs-ZnO)",ar,29,57
2-s2.0-85103392791,"ARTS,SOCI",2022,162,"Machine translation,Parallel corpus,Pretraining,Thai language,Transformer",ar,6,39
2-s2.0-85097306273,"MEDI,NEUR",2022,226,"genetics,ocular surface",ar,4,29
2-s2.0-85092615486,MEDI,2022,284,"insertion point,lumbosacral region,O-arm navigation,pedicle screws,screw diameter,screw length,trajectory,translaminar facet screw,zygapophyseal joint",ar,1,25
2-s2.0-85082123350,"CENG,MATE,ENGI",2022,242,"Chromolaena odorata,electrospinning,Gelatin nanofibers,Siam weed,wound covering materials,wound healing materials",ar,3,41
2-s2.0-85144754055,MULT,2022,239,"behavior change,COVID-19,health communication,motivation,self-determination theory",ar,13,62
2-s2.0-85140375338,PHAR,2022,136,"allergic rhinitis,Asia,H1-antihistamine,patient education,symptom severity,visual analogue scale",cp,0,24
2-s2.0-85131892220,ENGI,2022,253,"calcium oxide,durability,early-age,fineness,Fly ash,supplementary cementing material",ar,6,40
2-s2.0-85131890363,ENGI,2022,138,"data centroid,decision tree,large centroid ditance grouping,multiclass classification,Support Vector Machine (SVM)",ar,1,33
2-s2.0-85131864524,ENGI,2022,226,"artificial neural network,gradient boost tree,machine learning,particle swarm optimisation,random forest,Real-time prediction",ar,3,31
2-s2.0-85131689000,"CHEM,CENG",2022,216,,ar,11,88
2-s2.0-85124293475,"PHYS,MATE",2022,202,"18-pentatriacontanone,First-principles density functional theory,Ketonization,Methyl stearate,Transition and alkaline metal-oxide-modified ZrO2",ar,2,51
2-s2.0-85138718920,MEDI,2022,284,"cardiovascular prevention,major adverse cardiovascular events (MACEs),percutaneous coronary intervention (PCI),smoker's paradox,smoking status",ar,1,42
2-s2.0-85131264426,"NEUR,BIOC,AGRI",2022,435,"DNA damage response,G1 arrest,G2/M arrest,Keywords 7-α-Hydroxyfrullanolide,Microtubules,Molecular docking,Natural product,Sesquiterpene lactones,Triple-negative breast cancer",ar,0,88
2-s2.0-85142212182,"CHEM,BIOC,PHAR,MEDI",2022,198,"Acronychia pedunculata,anti-inflammatory activity,anti-proliferative activity,antibacterial activity,Rutaceae,xanthene",ar,0,22
2-s2.0-85131132582,"CHEM,BIOC,ENVI",2022,197,,ar,1,37
2-s2.0-85129673810,"BIOC,IMMU,VETE,MEDI",2022,327,"Anti-SARS-CoV-2 IgG,AZD1222,Booster dose,ChAdOx1 nCoV-19 vaccine,CoronaVac vaccine,Intradermal,Neutralizing antibody titer,SARS-CoV-2 vaccine",ar,5,43
2-s2.0-85129338385,MEDI,2022,261,"diabetes and the kidney,dialysis modality transfer,icodextrin,patient survival,peritoneal dialysis,peritoneal membrane function",ar,5,29
2-s2.0-85119910203,"ENER,PHYS",2022,90,"MXene,Photocatalyst,Ti3CN,Water splitting",ar,15,54
2-s2.0-85134520431,"COMP,DECI,ENGI",2022,195,"BERT,Deep Learn- ing,Machine Reading Comprehension,Natural Lan- guage Processing",ar,0,27
2-s2.0-85131208964,"NEUR,BIOC,AGRI",2022,333,"Bee pollen,Bioactivity,Flavonoid content,Phytochemical,Total phenolic content",ar,2,43
2-s2.0-85130587095,CHEM,2022,161,"2-Phase electrochemical treatment,Adjustable perfume smell,Electrochemistry,Electrocoagulation,Gas chromatography",ar,1,19
2-s2.0-85128502151,CENG,2022,152,"KIT-6,Long-chain olefins,Oleic acid,Oxidative dehydrogenation,Vanadium oxide, Magnesium oxide",ar,3,46
2-s2.0-85131856078,"BIOC,MEDI",2022,190,"deep learning,explainable artificial intelligence (XAI),long non-coding RNA (lncRNA),one-dimensional convolutional neural network (1D CNN),SHAP (SHapley additive exPlanations)",ar,1,42
2-s2.0-85131212685,"NEUR,BIOC,AGRI",2022,241,"Antioxidant,Cyclodextrin glycosyltransferase,Fisetin,Transglycosylation",ar,4,56
2-s2.0-85131656256,MEDI,2022,278,"Active break,Low back pain,Moderator,Neck pain,Postural shift,Sedentary worker",ar,2,47
2-s2.0-85131168783,"NEUR,BIOC,AGRI",2022,404,"General self-efficacy,Patient self-care,Psychometric validation,Type 2 Diabetes",ar,1,35
2-s2.0-85124629513,PHAR,2022,340,"Aegle marmelos,Anti-inflammatory,Anti-nociceptive,Ben-Cha-Moon-Yai remedy,Dimocarpus longan,Dolichandrone serrulata,Oroxylum indicum,Walsura trichostemon",ar,1,56
2-s2.0-85131720867,SOCI,2022,350,"cultural aspects,qualitative research,soft skills,Thailand,transfer of training,vocational educational and training",ar,2,46
2-s2.0-85129080951,"BIOC,IMMU,VETE,MEDI",2022,196,"AZD1222,CoronaVac,COVID-19,Heterologous,Vaccine",ar,10,24
2-s2.0-85128364864,"ENVI,CENG,MATE,ENER",2022,124,"CO2 valorization,copper,morphology,photocatalysis,reduction",ar,17,43
2-s2.0-85135624458,MEDI,2022,231,"antimicrobial resistance,Escherichia coli,farm pig,Salmonella serovar,stool,Thailand,virulence gene",ar,0,49
2-s2.0-85131736588,NEUR,2022,164,"binaural,brain-computer interface,CNN,ear-EEG,SSVEP",ar,3,77
2-s2.0-85131062927,MEDI,2022,187,"BNT162b2,COVID-19 vaccine,encephalopathy,mRNA,SLE",ar,0,43
2-s2.0-85129710814,"ENER,PHYS",2022,139,"Complex hydride,Diffusion kinetics,Doped compound,Hydrogen storage",ar,8,49
2-s2.0-85131965254,"CENG,CHEM,MATE",2022,156,,ar,4,60
2-s2.0-85136899690,SOCI,2022,0,,ch,0,18
2-s2.0-85131523729,"MEDI,BIOC",2022,225,"acquired vulnerability,CDK4/6 inhibitor,cholangiocarcinoma (CCA),oxaliplatin,palbociclib,ribosomal biogenesis stress",ar,4,35
2-s2.0-85136531175,"SOCI,ARTS,AGRI,ENVI",2022,0,,ch,0,35
2-s2.0-85130737123,MULT,2022,241,"Decision making,Factors affecting,HPV screening test,Medical technologist",ar,0,15
2-s2.0-85130188163,PHYS,2022,167,,ar,2,45
2-s2.0-85130166631,PHYS,2022,149,,ar,1,56
2-s2.0-85128235241,"CHEM,BIOC,ENVI",2022,226,"Artificial intelligence,Deep learning,Paper-based analytical device,Red blood cell antigen typing,Rh typing",ar,4,47
2-s2.0-85126359620,BIOC,2022,301,"Beaked sea snake,Hydrophis schistosus,Proteomics,Transcriptomics,Venom",ar,4,61
2-s2.0-85125884029,CHEM,2022,309,"Cadmium ion (Cd (II)),Chelation enhanced fluorescence (CHEF),Fluorescent sensor,Nitrogen-doped graphene quantum dots (N-GQDs),Paper-based sensor",ar,16,33
2-s2.0-85123759053,"CENG,ENER,CHEM",2022,214,"Combustion,Gasification,Heat recovery,Sewage sludge,Waste-to-energy",ar,67,170
2-s2.0-85123722578,"CENG,ENER,CHEM",2022,196,"CdS,Cocatalyst,CoN,Hollow nanosphere,Photocatalytic hydrogen",ar,16,75
2-s2.0-85123243043,MATH,2022,120,"Control-localized solutions,Course assignment problem,Tolerance-localized solutions",ar,1,29
2-s2.0-85123218081,"CENG,ENER,CHEM",2022,231,"Amino acids,Gas hydrates,NaCl,Sodium dodecyl sulfate (SDS),Solidified natural gas,Tetrahydrofuran",ar,8,55
2-s2.0-85139123740,COMP,2022,140,"conveyor belt sushi,object detection,smart billing",cp,0,10
2-s2.0-85130603997,MEDI,2022,232,"Escherichia coli,incompatibility group,plasmid,Salmonella,Thailand",ar,4,48
2-s2.0-85130005087,MEDI,2022,130,"COVID-19,Intensive care",ar,1,3
2-s2.0-85130002277,MEDI,2022,163,"Drug misuse (including addiction),Medical management,Neurology (drugs and medicines),Psychiatry (drugs and medicines),Toxicology",ar,0,
2-s2.0-85128555339,"CHEM,SOCI",2022,174,"Chemometrics,Chromatography,Food Science,Hands-On Learning/Manipulatives,HPLC,Interdisciplinary/Multidisciplinary,Mass Spectrometry,Thin Layer Chromatography,Upper-Division Undergraduate,UV−vis Spectroscopy",ar,2,24
2-s2.0-85131701099,AGRI,2022,258,,ar,0,34
2-s2.0-85105160030,"SOCI,ARTS",2022,166,"Early modern Thai literature,female quixote,New Woman,Woman reader",ar,0,32
2-s2.0-85130760140,MEDI,2022,262,"antioxidants,bacterial translocation,chronic fatigue syndrome (CFS),inflammation,myalgic encephalomyelitis,neuro-immune,oxidative and nitrosative stress",re,6,88
2-s2.0-85102527676,"COMP,ENGI,BUSI",2022,241,"Creativity,Organizational agility,Organizational flexibility,Performance,Product innovation,Technological turbulence",ar,23,90
2-s2.0-85131463277,"CHEM,CENG",2022,140,,ar,1,59
2-s2.0-85130642767,NURS,2022,135,"adherence,adherence of dressing,dressing,dressing change,healing,reinjury,wound,wound bed,wound care,wound dressing,wound healing",re,1,
2-s2.0-85124362584,MEDI,2022,225,"Informal female workers,Job stress,Lao PDR,Mental health stigma,Physical symptoms",ar,3,46
2-s2.0-85139404939,PHYS,2022,261,"Beyond Standard Model,Hadron-Hadron Scattering,Higgs Physics,Particle and Resonance Production",ar,3,115
2-s2.0-85139393836,PHYS,2022,194,"Hadron-Hadron Scattering,Higgs Physics,Supersymmetry",ar,3,155
2-s2.0-85137878285,"AGRI,ENVI",2022,264,"Growth rate,Salinity,Temperature,Zooxanthellae",ar,0,16
2-s2.0-85137494428,MULT,2022,124,"body landmark,mahseer,morphology,Namtok Phlio,Neolissochilus soroides",ar,0,20
2-s2.0-85137378288,MEDI,2022,260,"Primary angle-closure glaucoma,Primary open-angle glaucoma,Selective laser trabeculoplasty",ar,0,19
2-s2.0-85137108769,"ARTS,SOCI",2022,201,"Alternative assessment,Portfolio assessment,Thai EFL undergraduate students,Writing ability,Writing assessment",ar,1,22
2-s2.0-85136828752,MULT,2022,155,"fragrant banana,green banana flour,Gros Michel,resistant starch",ar,0,27
2-s2.0-85136822670,MULT,2022,207,"diffusion coatings,high-temperature oxidation,pack aluminization,reduction reaction,thermodynamic activity,zirconium-containing intermetallics",ar,0,21
2-s2.0-85135790984,AGRI,2022,144,"dairy goat,diluted seawater,production,thermoregulation,water balance",ar,1,25
2-s2.0-85135595125,AGRI,2022,267,"Divergence time,Genetic connectivity,Genetic diversity,Irrawaddy dolphin,Pleistocene",ar,0,109
2-s2.0-85135477312,"AGRI,ENVI",2022,212,"Bacteria,Fermented fish,Fish sauce,Lipolytic activity,Staphylococcus",no,0,53
2-s2.0-85134549699,"PHAR,ENVI",2022,222,"Heavy metal,The Tha Chin River,Water mimosa,Water spinach",ar,0,34
2-s2.0-85134495823,"PHAR,ENVI",2022,244,"Air Quality Management,Climate Change,Particulate Matter,Sustainable Development Goals",ar,0,39
2-s2.0-85134426027,"HEAL,PHYS,MEDI",2022,146,,ar,1,21
2-s2.0-85134185019,"ARTS,SOCI",2022,225,"hotline administration,internal reporting channel,sociodemographic,Whistleblowing",ar,0,29
2-s2.0-85134150969,"ARTS,SOCI",2022,228,"anti-heroism,Cormac McCarthy,ecofeminism,gender,post-apocalyptic,The Road",ar,0,15
2-s2.0-85134007006,DENT,2022,175,"Base metal alloy,lithium disilicate glass-ceramic,self-Adhesive resin cement,zirconia",ar,2,23
2-s2.0-85133499856,MULT,2022,199,"digestive system,feeding ecology,histology,Priapium fish,Thailand",ar,1,31
2-s2.0-85132973183,"IMMU,MEDI",2022,249,,ar,1,22
2-s2.0-85132812621,"CENG,BIOC,ENGI",2022,120,"CO2 reduction,Electrocatalysts,Electrochemical CO2 conversion,Electrode microstructure,Metal catalysts",re,0,203
2-s2.0-85132573375,PHYS,2022,170,,ar,3,64
2-s2.0-85132452189,"MEDI,HEAL",2022,288,"CYCLING PERFORMANCE,FLOW-MEDIATED DILATION,MUSCLE OXYGENATION,MUSCULAR FATIGUE,PEAK POWER OUTPUT,VETERAN ATHLETES",ar,5,50
2-s2.0-85132423443,MEDI,2022,214,"Artificial intelligence,Deep learning,Gastric intestinal metaplasia,Real-time,Semantic segmentation",ar,4,36
2-s2.0-85132365213,HEAL,2022,253,"Ankle sprain,Balance,Electromyography,Occlusion",ar,2,39
2-s2.0-85132246617,PHYS,2022,223,"Beyond Standard Model,Hadron-Hadron Scattering,Vector-Like Quarks",ar,5,76
2-s2.0-85132124374,HEAL,2022,261,"athletic training,ballistic training,combined resistance training,weightlifting",ar,0,26
2-s2.0-85131837751,EART,2022,194,"Bu Do Granite,Fractured basement reservoir,Pattani Basin,Pre-Tertiary",ar,0,30
2-s2.0-85131826841,"NEUR,MEDI",2022,151,"aMDS-UPDRS,Parkinson’s disease,Thai,UPDRS,Validation",ar,2,8
2-s2.0-85131697304,"NEUR,MEDI",2022,261,"aBody mass index,Dysgeusia,Olfaction,Parkinson,Taste,Umami",ar,1,38
2-s2.0-85131676956,PHYS,2022,202,,ar,34,88
2-s2.0-85131663919,MEDI,2022,0,,re,12,11
2-s2.0-85131524347,NURS,2022,240,"Hypertension,Indonesia,self-management",ar,0,12
2-s2.0-85131457445,MEDI,2022,332,,ar,0,40
2-s2.0-85131196649,"ARTS,SOCI",2022,161,"Accuracy,Analytical ratin,Collaborative prewriting,Complexity,L2 writing,Online prewriting,Text length",ar,0,76
2-s2.0-85131177055,"ENGI,PHYS",2022,84,,ar,1,52
2-s2.0-85131139456,"AGRI,BIOC,VETE",2022,289,"Antioxidant Capacity,Basil Oil,Broiler Chicken,Gut Morphology,Microencapsulation,Performance",ar,2,41
2-s2.0-85131129328,PHYS,2022,221,"dark matter experiments,dark matter simulations,dark matter theory,gamma ray detectors",ar,2,61
2-s2.0-85131018617,MULT,2022,308,,ar,2,31
2-s2.0-85131018528,MULT,2022,232,,ar,2,64
2-s2.0-85131017932,MULT,2022,286,,ar,4,27
2-s2.0-85130998636,SOCI,2022,178,"comparative study,external,guidelines for developing graduate programs,higher education,internal educational environment,program development,Thailand",ar,0,42
2-s2.0-85130982995,MEDI,2022,225,"Carpal tunnel syndrome,Hand injuries,Quality of life,Questionnaire,Translations",ar,0,20
2-s2.0-85130978255,MEDI,2022,251,"Huge Hepatocellular carcinoma,Surgical resection,Transarterial chemoembolzation",ar,0,22
2-s2.0-85130978042,"MATE,PHYS,ENGI,CENG,COMP",2022,167,"bioaccumulation,combined effects,glyphosate,microplastics,polyethylene,shrimp,sorption capacity",re,5,206
2-s2.0-85130972397,MEDI,2022,153,"Cancer-associated thrombosis,Low-molecular weight heparin,Oral anticoagulants,Warfarin",ar,2,61
2-s2.0-85130967138,MULT,2022,239,,ar,0,63
2-s2.0-85130962131,COMP,2022,156,"attention,deep learning,Landsat-8,pyramid vision transformer,satellite image",ar,1,25
2-s2.0-85130942956,MEDI,2022,273,"Quality of life,Religion,Tradeoff method,TTO",ar,0,46
2-s2.0-85130941512,MULT,2022,266,,ar,3,40
2-s2.0-85130918434,MEDI,2022,253,"Immunohistochemistry,Interpretation,Primary liver carcinoma",ar,0,25
2-s2.0-85130915486,VETE,2022,272,"B-cell lymphoma,Dog,T-cell lymphoma,Tandem mass tag proteomics",ar,0,46
2-s2.0-85130878866,MULT,2022,271,,ar,0,50
2-s2.0-85130863198,MEDI,2022,225,"3D customize bolus,3D printer,flat bolus,silicone rubber",ar,3,15
2-s2.0-85130767042,MEDI,2022,253,"canine distemper virus,domestic animals,genotypes,Morbillivirus,pan-genotypic,phocine distemper virus,RT-qPCR,wildlife",ar,3,56
2-s2.0-85130763726,"BIOC,PHAR",2022,211,"antiviral infection,Dendrobium,in silico screening,SARS-CoV-2,spike inhibitor",ar,3,40
2-s2.0-85130742695,"SOCI,BIOC,AGRI,ENVI",2022,270,"climatic and hydrological factors,flood hazard,resilience assessment,Thailand",ar,4,75
2-s2.0-85130725127,"AGRI,MEDI",2022,186,"Cordycipitaceae,epiphyte,insect pathogenic fungi,multigene phylogeny,scale insects",ar,5,56
2-s2.0-85130724310,"SOCI,ENER,ENVI",2022,239,"charging stations,control design,power system management,road transport,smart grids",ar,1,44
2-s2.0-85130709705,SOCI,2022,230,"cross-cultural,qualitative methods,team science,transnational,well-being",ar,1,36
2-s2.0-85130707113,"IMMU,PHAR,MEDI",2022,174,"culture,Hungary,politics,Thailand,vaccines",ar,3,71
2-s2.0-85130688069,"COMP,SOCI,ENER,ENVI",2022,173,"attitudes toward technology,digital learning platform,structural equation model,technology acceptance model,Thai K-12 teachers",ar,5,61
2-s2.0-85130579206,"BIOC,PHAR",2022,249,"Akt,apoptosis,artonin F,c-Met,lung cancer,mTOR,PI3K,proteasomal degradation",ar,1,47
2-s2.0-85130569995,CENG,2022,127,"dip-coating method,hydrothermal,membrane,SDA,silicalite-1",ar,0,40
2-s2.0-85130563011,"BIOC,PHAR",2022,155,"autophagy,glutamate toxicity,neurodegeneration,neuroprotection,Parkinson’s",ar,1,54
2-s2.0-85130556550,"COMP,SOCI,ENER,ENVI",2022,227,"confirmation factor analysis,PMSE experience framework,wellness tourism,wellness tourism attributes,wellness tourism experience",ar,4,92
2-s2.0-85130526329,MEDI,2022,478,"HIV prevention,mHealth,mobile phone,motivational interviewing,PrEP,Thailand,transgender women",ar,7,67
2-s2.0-85130487916,PHYS,2022,245,"entanglement entropy,entanglement spectrum,matrix product state,natural language processing,quantum machine learning,recurrent neural networks",ar,1,52
2-s2.0-85130341355,MULT,2022,191,,ar,0,53
2-s2.0-85130292857,"IMMU,MEDI",2022,304,"blood-borne infections,hepatitis B infection,hepatitis C infection,HIV,prisons,syphilis",ar,0,26
2-s2.0-85130245454,"AGRI,IMMU,SOCI,HEAL",2022,188,"biological efficiency,fruiting body,gray oyster mushroom,lemon basil,mushroom cultivation,Ocimum,Pleurotus",ar,1,27
2-s2.0-85130229019,PHYS,2022,201,"Hadron-Hadron Scattering,Top Physics",ar,7,104
2-s2.0-85130212429,VETE,2022,182,"amniotic membrane,canine,cornea,extract,lyophilized,wound healing",ar,0,55
2-s2.0-85130211339,"CENG,MATE",2022,171,"elastic substrate media,free vibration,Hamilton’s principle,modified strain-gradient theory,nanobar,surface elasticity theory",ar,3,70
2-s2.0-85130182300,ENGI,2022,223,"cotton fiber rope,finite element analysis,hemp fiber rope,reinforced concrete beams,shear strengthening",ar,9,41
2-s2.0-85130157846,"CHEM,BIOC,ENGI,PHYS",2022,164,"cancer diagnosis,cervical cancer,electrochemical biosensors,human papilloma virus,nanomaterials,oral cancer,oral squamous cell carcinoma",ar,3,32
2-s2.0-85130131100,"COMP,CHEM,MATH,PHYS",2022,265,"closed-form formula,conditional expectation,contingent claim,ECIR process",ar,3,36
2-s2.0-85130054389,"CENG,BIOC,CHEM,COMP",2022,132,"bone regeneration,immune cells,osteocytes,osteoimmunology,periodontitis,RANKL",re,11,155
2-s2.0-85129998932,"BIOC,MEDI",2022,87,"Acute kidney injury,Biomarkers",re,5,19
2-s2.0-85129998409,MULT,2022,265,,ar,2,67
2-s2.0-85129997050,MEDI,2022,238,"AI,CAD,CXR,K E Y W O R D S: TB,nursing,SDG",ar,0,30
2-s2.0-85129943267,"ENGI,PHYS",2022,84,,ar,5,23
2-s2.0-85129904488,BIOC,2022,200,"drug repurposing,immune system,network diffusion,protein-protein interaction network,severe COVID-19",ar,2,243
2-s2.0-85129861428,"CHEM,MATE",2022,156,"anticancer activity,ar-turmerone,biodegradable polymers,polymeric nanoparticles,release study",ar,7,82
2-s2.0-85129848777,"CENG,BIOC,CHEM,COMP",2022,210,"BAM15,cecal ligation and puncture,extracellular flux,sepsis,uncoupling agent",ar,11,93
2-s2.0-85129840309,BIOC,2022,158,"cellular agriculture,cultured meat,cultured seafood,progenitor cells,stem cells,tissue engineering",re,7,235
2-s2.0-85129826272,"CHEM,BIOC,PHAR",2022,225,"anti-SARS-CoV-2 main protease,antimalaria,antitrypanosoma,black pepper,molecular dynamic,piperine analogs,semi-synthesis",ar,6,58
2-s2.0-85129748323,"IMMU,PHAR,MEDI",2022,231,"Campylobacter,food safety,live-attenuated oral vaccines,poultry",ar,6,41
2-s2.0-85129734047,"CENG,MATE,CHEM",2022,187,"drug delivery system,Grey relational analysis,hydrogel beads,Taguchi’s method",ar,8,61
2-s2.0-85129709996,"SOCI,ENER,ENVI",2022,240,"Bangkok,land use regression model,meteorological factors,PM10,PM2.5",ar,0,35
2-s2.0-85129694750,"MEDI,COMP,ENGI",2022,134,"area calculation,deep learning model,Pix2Pix,ResNeXt,roadway extraction,satellite images,U-net++",ar,3,36
2-s2.0-85129693340,"COMP,CHEM,MATH,PHYS",2022,148,"conditional mixed moment,conditional moment,Jacobi process,stochastic correlation process",ar,4,35
